,Unnamed: 0,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO,latitudes,longitudes,calle
2175,2176,Madrid-Capital,28022529,CPR INF-PRI,CERVANTES,"Calle De Elvas, 2 ",Madrid,Carabanchel,28025,914606748,914608036,cc.cervantes.madrid@educa.madrid.org,colegio.cervantes.carabanchel@gmail.com,Privado Concertado,Primaria,40.3851841,-3.725361899999999,"Calle De Elvas, 2 "
2176,2177,Madrid-Capital,28043223,CPR INF-PRI,COLEGIO DIOCESANO CRISTO DE LA GUIA,"Calle De Ezcaray, 3 ",Madrid,Vicálvaro,28032,917768593,917762246,cc.cristodelaguia.madrid@educa.madrid.org,colegio@colegiocristodelaguia.es,Privado Concertado,Primaria,40.409796,-3.6119515,"Calle De Ezcaray, 3 "
2177,2178,Madrid-Capital,28015537,CPR INF-PRI,CUMBRE-OXFORD,"Calle De Buendía, 50-52 ",Madrid,Puente de Vallecas,28053,915075753,915075753,cc.cumbreoxford.madrid@educa.madrid.org,cumbre-oxford@hotmail.com,Privado Concertado,Primaria,40.3822048,-3.671613199999999,"Calle De Buendía, 50-52 "
2178,2179,Madrid-Capital,28026110,CPR INF-PRI,DOS PARQUES,"Calle De San Anastasio, 4 ",Madrid,Arganzuela,28005,914739985,914739985,cc.dosparques.madrid@educa.madrid.org,secretaria@colegiodosparques.com,Privado Concertado,Primaria,40.3973995,-3.7034948,"Calle De San Anastasio, 4 "
2179,2180,Madrid-Capital,28032225,CPR INF-PRI,JESUS MARIA-NUESTRA SEÑORA CARIDAD DEL COBRE,"Calle De Los Hermanos García Noblejas, 17 ",Madrid,San Blas-Canillejas,28037,913670456,911305633,cc.jmnscaridaddelcobre.madrid@educa.madrid.org,d.general.cobre@jesus-maria.net,Privado Concertado,Primaria,40.4366292,-3.6366834,"Calle De Los Hermanos García Noblejas, 17 "
2180,2181,Madrid-Capital,28008016,CPR INF-PRI,LA MERCED,"Calle De Luis De Góngora, 5 ",Madrid,Centro,28004,915232299,915221430,cc.lamerced.madrid@educa.madrid.org,colegiolamerced@planalfa.es,Privado Concertado,Primaria,40.4231766,-3.6967344,"Calle De Luis De Góngora, 5 "
2181,2182,Madrid-Capital,28012810,CPR INF-PRI,LA MILAGROSA,"Calle Del Puerto Del Monasterio, 35 ",Madrid,Puente de Vallecas,28018,667845183,914786412,cc.lamilagrosa.madrid@educa.madrid.org,alvaro.parra@milagrosamadrid.es,Privado Concertado,Primaria,40.3934284,-3.661353499999999,"Calle Del Puerto Del Monasterio, 35 "
2182,2183,Madrid-Capital,28020041,CPR INF-PRI,LA SALLE-LA PALOMA-FUNDACION LARA,"Calle De La Paloma, 21 ",Madrid,Centro,28005,913641082,913651428,cc.nspaloma.madrid@educa.madrid.org,lapaloma@lasalle.es,Privado Concertado,Primaria,40.40808200000001,-3.711875199999999,"Calle De La Paloma, 21 "
2183,2184,Madrid-Sur,28003021,CPR INF-PRI,LICEO JUAN DE LA CIERVA I,"Calle Tarragona, 3 ",Getafe,-,28903,916830742,916830742,cc.liceojuancierva.getafe@educa.madrid.org,liceojuanciervagetafe@hotmail.com,Privado Concertado,Primaria,40.3114151,-3.7220703,"Calle Tarragona, 3 "
2184,2185,Madrid-Capital,28008600,CPR INF-PRI,LICEO OROQUIETA,"Calle Del Sáhara, 79 ",Madrid,Villaverde,28041,917961495,917967558,cc.liceooroquieta.madrid@educa.madrid.org,liceooroquieta@yahoo.es,Privado Concertado,Primaria,40.3550445,-3.6917622,"Calle Del Sáhara, 79 "
2185,2186,Madrid-Capital,28044872,CPR INF-PRI,LICEO ROSALES,"Calle De Ignacio Santos Viñuelas, 9 ",Madrid,Villaverde,28021,917982959,917976602,cc.liceorosales.madrid@educa.madrid.org,cc.liceorosales@hotmail.com,Privado Concertado,Primaria,40.3496058,-3.6887222,"Calle De Ignacio Santos Viñuelas, 9 "
2186,2187,Madrid-Capital,28029159,CPR INF-PRI,LUIS FEITO,"Calle De Luis Feíto, 19 ",Madrid,Latina,28047,914623137,914623137,cc.luisfeito.madrid@educa.madrid.org,luisfeito@telefonica.net,Privado Concertado,Primaria,40.3912402,-3.7441834,"Calle De Luis Feíto, 19 "
2187,2188,Madrid-Capital,28012676,CPR INF-PRI,MARIA CRISTINA,"Calle De Antillón, 6 ",Madrid,Latina,28011,914643175,914630279,cc.mariacristina.madrid@educa.madrid.org,colegiomariacristina@gmail.com,Privado Concertado,Primaria,40.4129049,-3.7283959,"Calle De Antillón, 6 "
2188,2189,Madrid-Sur,28003055,CPR INF-PRI,MENGUAL,"Calle Cuenca, 2 ",Getafe,-,28902,918656344,916827912,cc.mengual.getafe@educa.madrid.org,-,Privado Concertado,Primaria,40.4479056,-3.7016373,"Calle Cuenca, 2 "
2189,2190,Madrid-Capital,28017339,CPR INF-PRI,NEBRIJA-ROSALES,"Calle De Carlos Domingo, 10-12 ",Madrid,Latina,28047,914650315,914657541,cc.nebrijarosales.madrid@educa.madrid.org,-,Privado Concertado,Primaria,40.3910451,-3.744505,"Calle De Carlos Domingo, 10-12 "
2190,2191,Madrid-Capital,28008296,CPR INF-PRI,NUESTRA SEÑORA DE FATIMA,"Calle De Alcalá, 292 ",Madrid,Ciudad Lineal,28027,913260455,-,cc.nsfatima.madrid@educa.madrid.org,correo@colegiodefatima.es,Privado Concertado,Primaria,40.4326024,-3.650890699999999,"Calle De Alcalá, 292 "
2191,2192,Madrid-Capital,28013279,CPR INF-PRI,NUESTRA SEÑORA DE LA MERCED,"Calle De Zaida, 87 ",Madrid,Carabanchel,28019,914727650,914722261,cc.nsdelamerced-carabanchel.madrid@educa.madrid.org,lamercedsandra@hotmail.com,Privado Concertado,Primaria,40.3924507,-3.7356345,"Calle De Zaida, 87 "
2192,2193,Madrid-Capital,28008430,CPR INF-PRI,NUESTRA SEÑORA DE LA PAZ,"Calle De Valderribas, 37 ",Madrid,Retiro,28007,915528595,915529032,cc.nsdelapaz.madrid@educa.madrid.org,nspazm@planalfa.es,Privado Concertado,Primaria,40.4049279,-3.6762485,"Calle De Valderribas, 37 "
2193,2194,Madrid-Oeste,28002142,CPR INF-PRI,REGINA ASSUMPTA,"Calle De San Andrés, 11 ",Cercedilla,-,28470,918520313,-,cc.reginaassumpta.cercedilla@educa.madrid.org,rassumpta@planalfa.es,Privado Concertado,Primaria,40.42652,-3.703783,"Calle De San Andrés, 11 "
2194,2195,Madrid-Capital,28013826,CPR INF-PRI,SAGRADOS CORAZONES,"Calle De Pan Y Toros, 45 ",Madrid,Villaverde,28041,913172526,913172526,cc.sgdoscorazones.madrid@educa.madrid.org,scorazonesmad@planalfa.es,Privado Concertado,Primaria,40.3571601,-3.6940295,"Calle De Pan Y Toros, 45 "
2195,2196,Madrid-Capital,28008995,CPR INF-PRI,SAN ANTONIO,"Calle De Bravo Murillo, 150 ",Madrid,Tetuán,28020,915339106,914560029,cc.sanantonio.madrid@educa.madrid.org,secretaria@sanantoniocap.com,Privado Concertado,Primaria,40.4507576,-3.7031777,"Calle De Bravo Murillo, 150 "
2196,2197,Madrid-Este,28000224,CPR INF-PRI,SAN FELIPE NERI,"Calle San Felipe Neri, 4 ",Alcalá de Henares,-,28801,918881397,918881397,cc.sanfelipeneri.alcala@educa.madrid.org,sfelipealcala@yahoo.es,Privado Concertado,Primaria,40.4813465,-3.3688802,"Calle San Felipe Neri, 4 "
2197,2198,Madrid-Capital,28013966,CPR INF-PRI,SAN FERMIN,"Calle De La Estafeta, 17 ",Madrid,Usera,28041,917920535,914750587,cc.sanfermin.madrid@educa.madrid.org,-,Privado Concertado,Primaria,40.3726993,-3.6921699,"Calle De La Estafeta, 17 "
2198,2199,Madrid-Capital,28007371,CPR INF-PRI,SAN LUIS-FELCA,"Calle De Dolores Barranco, 65 ",Madrid,Usera,28026,914758162,-,cc.sanluisfelca.madrid@educa.madrid.org,a.gomez@sanluisfelca.com,Privado Concertado,Primaria,40.382799,-3.709183699999999,"Calle De Dolores Barranco, 65 "
2199,2200,Madrid-Norte,28022918,CPR INF-PRI,SAN PABLO,"Calle San Pablo, S/n ",Miraflores de la Sierra,-,28792,918443579,918443579,cc.sanpablo.miraflores@educa.madrid.org,sanpabloms@planalfa.es,Privado Concertado,Primaria,40.8163237,-3.7580523,Calle San Pablo  
2200,2201,Madrid-Sur,28001538,CPR INF-PRI,SAN PASCUAL,"Calle Del Rey, 77-79 ",Aranjuez,-,28300,918911917,-,cc.sanpascual.aranjuez@educa.madrid.org,mtalonso@colegiosanpascual.com,Privado Concertado,Primaria,40.02914790000001,-3.6007031,"Calle Del Rey, 77-79 "
2201,2202,Madrid-Capital,28009422,CPR INF-PRI,SAN RAFAEL ARCANGEL-SANTA LUISA,"Calle De Otero Y Delage, 105 ",Madrid,Fuencarral-El Pardo,28035,913161723,-,cc.sanrafael.madrid@educa.madrid.org,direccion@colegiosanrafaelsantaluisa.es,Privado Concertado,Primaria,40.4761335,-3.7309678,"Calle De Otero Y Delage, 105 "
2202,2203,Madrid-Sur,28003171,CPR INF-PRI,SAN SEBASTIAN,"Travesia De Los Depósitos, 2 ",Getafe,-,28903,916955320,IDEM,cc.sansebastian.getafe@educa.madrid.org,c.c.sansebastian.colegio@gmail.com,Privado Concertado,Primaria,40.3126947,-3.7262542,"Travesia De Los Depósitos, 2 "
2203,2204,Madrid-Capital,28017777,CPR INF-PRI,SANTA CRUZ,"Calle De Miguel Fleta, 7 ",Madrid,San Blas-Canillejas,28037,913040609,913270590,cc.santacruz.madrid@educa.madrid.org,info@colegiosantacruz.es,Privado Concertado,Primaria,40.4317339,-3.6318141,"Calle De Miguel Fleta, 7 "
2204,2205,Madrid-Capital,28009495,CPR INF-PRI,SANTA ELIZABETH,"Calle De Viera Y Clavijo, 14 ",Madrid,Retiro,28007,915512615,915512615,cc.santaelizabeth.madrid@educa.madrid.org,cc.santaelizabeth.madrid@educa.madrid.org,Privado Concertado,Primaria,40.4081907,-3.6730412,"Calle De Viera Y Clavijo, 14 "
2205,2206,Madrid-Capital,28011805,CPR INF-PRI,TRILEMA AVENIDA AMERICA,"Calle De Agustín Durán, 20 ",Madrid,Salamanca,28028,917256614,917250677,cc.dulcenombredejesus.madrid@educa.madrid.org,dirdnj@planalfa.es,Privado Concertado,Primaria,40.4363697,-3.6732171,"Calle De Agustín Durán, 20 "
2206,2207,Madrid-Capital,28013701,CPR INF-PRI,TRILEMA SAFA,"Calle De Mercedes Fórmica, 32 ",Madrid,Salamanca,28028,915733154,915733154,cc.sagradafamilia-salamanca.madrid@educa.madrid.org,sfamiliamadrid@fundaciontrilema.org,Privado Concertado,Primaria,40.4217757,-3.6646609,"Calle De Mercedes Fórmica, 32 "
2207,2208,Madrid-Capital,28010060,CPR INF-PRI,VIRGEN DEL PILAR,"Calle De Melchor Fernández Almagro, 70 ",Madrid,Fuencarral-El Pardo,28029,917390277,917319621,cc.virgendelpilar.madrid@educa.madrid.org,vpilar@planalfa.es,Privado Concertado,Primaria,40.4760003,-3.7084455,"Calle De Melchor Fernández Almagro, 70 "
2208,2209,Madrid-Capital,28032183,CPR INF-PRI,VIRGEN MILAGROSA,"Calle Del Mar De Coral, 3 ",Madrid,Hortaleza,28033,917638756,913820428,cc.virgenmilagrosa.madrid@educa.madrid.org,administracion@colegiovirgenmilagrosa.com,Privado Concertado,Primaria,40.4755465,-3.6406815,"Calle Del Mar De Coral, 3 "
2209,2210,Madrid-Capital,28049602,CPR EE,ADEMO,"Calle De La Hacienda De Pavones, 328 ",Madrid,Moratalaz,28030,917723500,917721011,cc.fundacionademo.madrid@educa.madrid.org,colegio@fundacionademo.org,Privado Concertado,Primaria,40.4003301,-3.6382839,"Calle De La Hacienda De Pavones, 328 "
2210,2211,Madrid-Capital,28070688,CPR EE,AENILCE,"Calle De Dionisio Inca Yupanqui, 41 ",Madrid,Hortaleza,28043,914047770,-,cc.aenilce.madrid@educa.madrid.org,direccion@fundacionaenilce.org,Privado Concertado,Primaria,40.4622242,-3.6294463,"Calle De Dionisio Inca Yupanqui, 41 "
2211,2212,Madrid-Capital,28012299,CPR EE,ALENTA,"Carretera Colmenar Viejo, K13,6 ",Madrid,Fuencarral-El Pardo,28049,917345138,917351572,cc.ipdoctorquinterolumbreras.madrid@educa.madrid.org,colegio@alenta.org,Privado Concertado,Primaria,40.5785398,-3.7052138,"Carretera Colmenar Viejo, K13,6 "
2212,2213,Madrid-Capital,28071681,CPR EE,ALEPH,"Calle De La Cueva De Montesinos, 49 ",Madrid,Fuencarral-El Pardo,28034,913004170,-,cc.aleph.madrid@educa.madrid.org,visa.alonso@aleph-tea.org,Privado Concertado,Primaria,40.5003392,-3.6927927,"Calle De La Cueva De Montesinos, 49 "
2213,2214,Madrid-Este,28069236,CPR EE,A.P.S.A.,"Calle Cóndor, 9-11 ",Arganda del Rey,-,28500,918711190,-,cc.apsa.arganda@educa.madrid.org,info@asociacionapsa.es,Privado Concertado,Primaria,40.3131244,-3.4524919,"Calle Cóndor, 9-11 "
2214,2215,Madrid-Capital,28048269,CPR EE,ARAYA,"Calle De Ramón Power, 9 ",Madrid,Hortaleza,28043,913883722,913883722,cc.araya.madrid@educa.madrid.org,direccion@colegioaraya.org,Privado Concertado,Primaria,40.4636838,-3.6318141,"Calle De Ramón Power, 9 "
2215,2216,Madrid-Capital,28060464,CPR EE,ATENPACE,"Calle De Las Islas Marquesas, 27 ",Madrid,Fuencarral-El Pardo,28035,913167446,913163215,cc.atenpace.madrid@educa.madrid.org,cee.direccion@atenpace.org,Privado Concertado,Primaria,40.4763195,-3.72656,"Calle De Las Islas Marquesas, 27 "
2216,2217,Madrid-Capital,28064226,CPR EE,AUCAVI,"Calle De Ricardo Ortiz, 29 ",Madrid,Ciudad Lineal,28017,913553755,911309723,cc.aucavi.madrid@educa.madrid.org,administracion@fundacionaucavi.org,Privado Concertado,Primaria,40.4276334,-3.6579275,"Calle De Ricardo Ortiz, 29 "
2217,2218,Madrid-Sur,28076681,CPR EE,AUCAVI SUR,"Avenida De Las Arcos Del Agua, 3 ",Getafe,-,28905,913553755,911309723,cc.aucavisur.getafe@educa.madrid.org,administracion@fundacionaucavi.org,Privado Concertado,Primaria,40.2942493,-3.7485874,"Avenida De Las Arcos Del Agua, 3 "
2218,2219,Madrid-Capital,28022426,CPR EE,BUENAFUENTE,"Calle Del Segre, 8 ",Madrid,Chamartín,28002,913205450,917422017,cc.buenafuente.madrid@educa.madrid.org,administracion@colegiobuenafuente.com,Privado Concertado,Primaria,40.4508583,-3.6831825,"Calle Del Segre, 8 "
2219,2220,Madrid-Capital,28045736,CPR EE,CAMBRILS,"Avenida De Los Poblados, 151 ",Madrid,Carabanchel,28025,917388250,-,cc.cambrils.madrid@educa.madrid.org,info@colegiocambrils.es,Privado Concertado,Primaria,40.3738547,-3.7232402,"Avenida De Los Poblados, 151 "
2220,2221,Madrid-Capital,28074141,CPR EE,CARMEN FERNANDEZ-MIRANDA - FSDM,"Calle Memorial 11 De Marzo De 2004, 15 ",Madrid,Chamartín,28016,-,-,cc.carmenfernandezmiranda.madrid@educa.madrid.org,fsdm.escolar@downmadrid.org,Privado Concertado,Primaria,40.4669389,-3.6730146,"Calle Memorial 11 De Marzo De 2004, 15 "
2221,2222,Madrid-Capital,28060440,CPR EE,CENTRO BOBATH ESPAÑA,"Calle Del Mirador De La Reina, 115 ",Madrid,Fuencarral-El Pardo,28035,913767190,913763588,cc.centrobobath.madrid@educa.madrid.org,fundacionbobath@fundacionbobath.org,Privado Concertado,Primaria,40.4909341,-3.7199487,"Calle Del Mirador De La Reina, 115 "
2222,2223,Madrid-Capital,28032134,CPR EE,CENTRO EDUCATIVO PONCE DE LEON,"Calle De Eduardo Barreiros, 6 ",Madrid,Usera,28041,913178441,913177715,cc.poncedeleon.madrid@educa.madrid.org,centro@ponceleon.org,Privado Concertado,Primaria,40.3726926,-3.6973904,"Calle De Eduardo Barreiros, 6 "
2223,2224,Madrid-Capital,28021732,CPR EE,CENTRO NUEVO DE PEDAGOGIA,"Calle Del Tajo, 6 ",Madrid,Chamartín,28002,915635473,915635473,cc.centronuevodepedagogia.madrid@educa.madrid.org,cnpmadrid@yahoo.es,Privado Concertado,Primaria,40.4485992,-3.6826597,"Calle Del Tajo, 6 "
2224,2225,Madrid-Oeste,28059504,CPR EE,CEPRI,"Calle San Sebastián, 25 ",Majadahonda,-,28220,916387500,916346171,cc.cepri.majadahonda@educa.madrid.org,colegiocepridirecion@gmail.com,Privado Concertado,Primaria,40.4707395,-3.878033799999999,"Calle San Sebastián, 25 "
2225,2226,Madrid-Capital,28069558,CPR EE,CISEN,"Calle De La Virgen De Aránzazu, 5 ",Madrid,Fuencarral-El Pardo,28034,915638524,915638584,cc.cisen.madrid@educa.madrid.org,secretaria@fundacioncisen.com,Privado Concertado,Primaria,40.4856265,-3.6909696,"Calle De La Virgen De Aránzazu, 5 "
2226,2227,Madrid-Capital,28010291,CPR EE,COLEGIO A LA PAR,"Calle De Monasterio De Las Huelgas, 15 ",Madrid,Fuencarral-El Pardo,28049,917355790,917355799,cc.ninojesusdelremedio.madrid@educa.madrid.org,secretaria.colegio@alapar.org,Privado Concertado,Primaria,40.5023583,-3.7091242,"Calle De Monasterio De Las Huelgas, 15 "
2227,2228,Madrid-Capital,28069534,CPR EE,COLEGIO GAUDEM,"Calle De La Playa De Barlovento, 14 ",Madrid,Barajas,28042,-,913010182,cc.laudem.madrid@educa.madrid.org,informacion@gaudem.es,Privado Concertado,Primaria,40.4732535,-3.5939182,"Calle De La Playa De Barlovento, 14 "
2228,2229,Madrid-Capital,28021070,CPR EE,C.R.E. ANTONIO VICENTE MOSQUETE,Avenida Del Doctor García Tapia C/v A C/ Oberón ,Madrid,Moratalaz,28030,913535600,913535640,cc.vicentemosquete.madrid@educa.madrid.org,-,Privado Concertado,Primaria,40.4100086,-3.6413044,Avenida Del Doctor García Tapia C/v A C/ Oberón 
2229,2230,Madrid-Capital,28046856,CPR EE,EL DESPERTAR,"Calle De Adonis, 1 ",Madrid,Latina,28024,915188127,915188127,cc.eldespertar.madrid@educa.madrid.org,colegio@eldespertar.es,Privado Concertado,Primaria,40.3560491,-3.5499986,"Calle De Adonis, 1 "
2230,2231,Madrid-Este,28077956,CPR EE,ESCUELAS PIAS PROFESIONALES-ALCALA DE HENARES,"Avenida Lope Figueroa, 27 ",Alcalá de Henares,-,28804,-,-,cc.escuelaspiasprofesionales.alcala@educa.madrid.org,-,Privado Concertado,Primaria,40.4850292,-3.3525491,"Avenida Lope Figueroa, 27 "
2231,2232,Madrid-Capital,28021823,CPR EE,ESTUDIO 3,"Calle De Celanova, 2 ",Madrid,Fuencarral-El Pardo,28029,913071540,913071541,cc.estudio3.madrid@educa.madrid.org,colegioestudio3@afanias.org,Privado Concertado,Primaria,40.4718043,-3.7142013,"Calle De Celanova, 2 "
2232,2233,Madrid-Capital,28034982,CPR EE,FUNDACION GÖTZE,"Carretera De Castilla, K.5 ",Madrid,Moncloa-Aravaca,28023,-,913078853,cc.fundaciongotze.madrid@educa.madrid.org,rlanza@fundaciongotze.org,Privado Concertado,Primaria,40.4501141,-3.7617217,"Carretera De Castilla, K.5 "
2233,2234,Madrid-Oeste,28023893,CPR EE,GIL GAYARRE,"Carretera Majadahonda, K. 2 ",Pozuelo de Alarcón,-,28223,-,913525589,cc.gayarre.pozuelodealarcon@educa.madrid.org,fundacion@gilgayarre.org,Privado Concertado,Primaria,40.4381916,-3.8402044,"Carretera Majadahonda, K. 2 "
2234,2235,Madrid-Capital,28057349,CPR EE,HOSPITAL INFANTIL SAN RAFAEL,"Avenida De Concha Espina, 32 ",Madrid,Chamartín,28036,915641656,915635005,sanrafael.colegio@hsjd.es,-,Privado Concertado,Primaria,40.451428,-3.6810874,"Avenida De Concha Espina, 32 "
2235,2236,Madrid-Capital,28009276,CPR EE,INSTITUTO SAN JOSE,"Calle Del Pinar De San José, 98 ",Madrid,Carabanchel,28054,915080140,915083760,cc.institutosanjose.madrid@educa.madrid.org,colegiofisj@ohsjd.es,Privado Concertado,Primaria,40.36370549999999,-3.7744038,"Calle Del Pinar De San José, 98 "
2236,2237,Madrid-Capital,28030711,CPR EE,LA PURISIMA,"Calle De Ricardo Ortiz, 29 ",Madrid,Ciudad Lineal,28017,917262805,913614212,cc.purisima.madrid@educa.madrid.org,purisima@planalfa.es,Privado Concertado,Primaria,40.4276334,-3.6579275,"Calle De Ricardo Ortiz, 29 "
2237,2238,Madrid-Capital,28029718,CPR EE,LEO KANNER,"Calle De Peña Del Sol, 22 ",Madrid,Fuencarral-El Pardo,28034,917348195,911842696,cc.leokanner.madrid@educa.madrid.org,ceeleokanner@apna.es,Privado Concertado,Primaria,40.4898636,-3.7025434,"Calle De Peña Del Sol, 22 "
2238,2239,Madrid-Capital,28016839,CPR EE,LOS ALAMOS,"Ronda Sur, 229 ",Madrid,Puente de Vallecas,28053,917863295,917869338,cc.losalamos.madrid@educa.madrid.org,director.pedagogico@asociacionsipuedo.org,Privado Concertado,Primaria,40.3735836,-3.665572,"Ronda Sur, 229 "
2239,2240,Madrid-Capital,28012664,CPR EE,MARIA CORREDENTORA,"Calle De Luis De La Mata, 24 ",Madrid,Hortaleza,28042,917413838,917429576,cc.mariacorredentora.madrid@educa.madrid.org,secretaria@mariacorredentora.org,Privado Concertado,Primaria,40.4539998,-3.6136873,"Calle De Luis De La Mata, 24 "
2240,2241,Madrid-Este,28071991,CPR EE,MARIA ISABEL ZULUETA,"Calle Manuel Azaña, 14 ",Rivas-Vaciamadrid,-,28521,-,914998372,cc.isabelzulueta.rivas@educa.madrid.org,colegiofsdm@downmadrid.org,Privado Concertado,Primaria,40.33514479999999,-3.5141461,"Calle Manuel Azaña, 14 "
2241,2242,Madrid-Sur,28028593,CPR EE,NUESTRA SEÑORA DE LA ESPERANZA,"Carretera De Toledo, K16,4 ",Getafe,-,28905,916815511,916815561,cc.nsdelaesperanza.getafe@educa.madrid.org,colegio@apanid.es,Privado Concertado,Primaria,40.2978763,-3.7378014,"Carretera De Toledo, K16,4 "
2242,2243,Madrid-Capital,28013449,CPR EE,NUESTRA SEÑORA DE LAS VICTORIAS,"Calle Muller, 25 ",Madrid,Tetuán,28039,915709172,915722758,cc.nsdelasvictorias.madrid@educa.madrid.org,colegionsvictorias@afanias.org,Privado Concertado,Primaria,40.4641233,-3.699155,"Calle Muller, 25 "
2243,2244,Madrid-Capital,28068906,CPR EE,NUMEN,"Calle De Tabatinga, 11 ",Madrid,San Blas-Canillejas,28027,917432191,917432554,cc.numen.madrid@educa.madrid.org,numen@fundacionnumen.org,Privado Concertado,Primaria,40.4444406,-3.6322663,"Calle De Tabatinga, 11 "
2244,2245,Madrid-Capital,28057945,CPR EE,PAUTA,"Calle De Pobladura Del Valle, 13 ",Madrid,San Blas-Canillejas,28037,913135289,913066650,cc.pauta.madrid@educa.madrid.org,pauta@asociacionpauta.org,Privado Concertado,Primaria,40.4263129,-3.6198194,"Calle De Pobladura Del Valle, 13 "
2245,2246,Madrid-Capital,28056485,CPR EE,PERIPATOS,"Calle De Las Clarisas, 16 ",Madrid,Carabanchel,28019,914710137,-,cc.peripatos.madrid@educa.madrid.org,centro.peripatos@gmail.com,Privado Concertado,Primaria,40.3898319,-3.7267896,"Calle De Las Clarisas, 16 "
2246,2247,Madrid-Norte,28033710,CPR EE,SAN FRANCISCO DE ASIS,"Calle De Los Mártires, S/n ",Buitrago del Lozoya,-,28730,918695307,918695307,cc.sanfranciscodeasis.buitrago@educa.madrid.org,colegiosanfranciscodeasis49@gmail.com,Privado Concertado,Primaria,40.9962696,-3.6340983,Calle De Los Mártires  
2247,2248,Madrid-Capital,28033291,CPR EE,TAO (CENTRO DE PEDAGOGIA TERAPEUTICA),"Calle Del Poeta Blas De Otero, 5 ",Madrid,Ciudad Lineal,28017,917242946,-,cc.tao.madrid@educa.madrid.org,colegio.tao@telefonica.net,Privado Concertado,Primaria,40.4222374,-3.6550759,"Calle Del Poeta Blas De Otero, 5 "
2248,2249,Madrid-Este,28035020,CPR EE,VIRGEN DE LORETO ASTOR,"Calle Metano, 19 ",Torrejón de Ardoz,-,28850,916766283,916775982,cc.virgendeloreto.torrejondeardoz@educa.madrid.org,astor@astor-inlade.org,Privado Concertado,Primaria,40.4524151,-3.4658504,"Calle Metano, 19 "
2249,2250,Madrid-Oeste,28022803,CPR EE,VIRGEN DE LOURDES,"Carretera M-516 (boadilla), K. 2 ",Majadahonda,-,28220,916383511,916385169,cc.virgendelourdes.majadahonda@educa.madrid.org,covilou@gmail.com,Privado Concertado,Primaria,40.4341749,-3.8740293,"Carretera M-516 (boadilla), K. 2 "
2250,2251,Madrid-Norte,28066089,CPR EE,VIRGEN DE NURIA,"Calle Anabel Segura, 12 ",Alcobendas,-,28108,916622498,916629073,cc.virgendenuria.alcobendas@educa.madrid.org,nuria.lopez@apsuria.org,Privado Concertado,Primaria,40.534449,-3.6282318,"Calle Anabel Segura, 12 "
2251,2252,Madrid-Capital,28066417,CPR ES,COLEGIO SAN FRANCISCO,"Calle De La Fortaleza, 2 ",Madrid,Fuencarral-El Pardo,28048,913761599,913761935,cc.sanfrancisco.madrid@educa.madrid.org,secretaria.cc.sanfrancisco.madrid@educa.madrid.org,Privado Concertado,Primaria,40.5317741,-3.779217199999999,"Calle De La Fortaleza, 2 "
2252,2253,Madrid-Capital,28008703,CPR ES,EL PORVENIR,"Calle De Bravo Murillo, 85 ",Madrid,Chamberí,28003,915331337,-,cc.elporvenir.madrid@educa.madrid.org,primaria.elporvenir@fliedner.org,Privado Concertado,Primaria,40.4449104,-3.704604799999999,"Calle De Bravo Murillo, 85 "
