,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
679,Madrid-Capital,28014235,CPR INF-PRI-SEC,SAN PEDRO,"Calle De José Del Pino, 53 ",Madrid,Villaverde,28021,917979551,917979551,cc.sanpedro.madrid@educa.madrid.org,carmenferrer@planalfa.es,Privado Concertado,Secundaria
680,Madrid-Capital,28019725,CPR INF-PRI-SEC,SAN RAMON Y SAN ANTONIO,"Calle De Rodríguez Marín, 57 ",Madrid,Chamartín,28002,915637091,915637219,cc.sanramonsanantonio.madrid@educa.madrid.org,secretaria@colegiosanramonysanantonio.es,Privado Concertado,Secundaria
681,Madrid-Capital,28046881,CPR INF-PRI-SEC,SAN SATURIO,"Calle De Sebastián Herrera, 21-23 ",Madrid,Arganzuela,28012,915394175,915397747,cc.sansaturio.madrid@educa.madrid.org,colegiosansa@yahoo.es,Privado Concertado,Secundaria
682,Madrid-Capital,28009446,CPR INF-PRI-SEC,SAN VIATOR,"Plaza De Fernández Ladreda, 2 ",Madrid,Usera,28026,915697003,-,cc.sanviator.madrid@educa.madrid.org,info@colegiosanviator.es,Privado Concertado,Secundaria
683,Madrid-Capital,28009458,CPR INF-PRI-SEC,SAN VICENTE,"Calle Del Butrón, 33 ",Madrid,San Blas-Canillejas,28022,913067074,913067074,cc.sanvicente.madrid@educa.madrid.org,-,Privado Concertado,Secundaria
684,Madrid-Capital,28006378,CPR INF-PRI-SEC,SANTA ANA Y SAN RAFAEL,"Calle Del Doctor Esquerdo, 53 ",Madrid,Salamanca,28028,915738015,915044589,cc.santaanasanrafael.madrid@educa.madrid.org,secretaria@sasr.es,Privado Concertado,Secundaria
685,Madrid-Capital,28011428,CPR INF-PRI-SEC,SANTA BEATRIZ DE SILVA,"Calle De Alfonso Martínez Conde, 4 ",Madrid,Carabanchel,28025,915607943,915607943,cc.santabeatrizdesilva.madrid@educa.madrid.org,bea_sil@hotmail.com,Privado Concertado,Secundaria
686,Madrid-Capital,28014363,CPR INF-PRI-SEC,SANTA CATALINA DE SENA,"Avenida De Alfonso Xiii, 160 ",Madrid,Chamartín,28016,913595605,913452335,cc.santacatalinasena.madrid@educa.madrid.org,stacatalina@fefcoll.org,Privado Concertado,Secundaria
687,Madrid-Este,28025646,CPR INF-PRI-SEC,SANTA ELENA,"Calle De Luis De Requesens, 12 ",Villarejo de Salvanés,-,28590,918744043,918744052,cc.santaelena.villarejo@educa.madrid.org,director@colegiosantaelena.es,Privado Concertado,Secundaria
688,Madrid-Capital,28014417,CPR INF-PRI-SEC,SANTA FRANCISCA JAVIER CABRINI,"Calle De Santa Francisca Javier Cabrini, 2 ",Madrid,Hortaleza,28043,913002513,913889463,cc.cabrini.madrid@educa.madrid.org,sfjcabrinim@planalfa.es,Privado Concertado,Secundaria
689,Madrid-Capital,28009525,CPR INF-PRI-SEC,SANTA GEMA GALGANI,"Calle De Escalona, 59 ",Madrid,Latina,28024,917115093,917117216,cc.santagemagalgani.madrid@educa.madrid.org,info@colegio-santagema.es,Privado Concertado,Secundaria
690,Madrid-Capital,28014454,CPR INF-PRI-SEC,SANTA ISABEL,"Calle De Hortaleza, 77 ",Madrid,Centro,28004,913100916,913194281,cc.santaisabel.madrid@educa.madrid.org,direccioneso@santaisabelmadrid.com,Privado Concertado,Secundaria
691,Madrid-Oeste,28046182,CPR INF-PRI-SEC,SANTA MARIA,"Carretera Moralzarzal, 6 ",Collado Villalba,-,28400,918500163,-,cc.santamaria.colladovillalba@educa.madrid.org,villalba.dire@maristasiberica.es,Privado Concertado,Secundaria
692,Madrid-Capital,28009586,CPR INF-PRI-SEC,SANTA MARIA,"Calle De Tolosa, 6 ",Madrid,Usera,28041,913415193,913418780,cc.santamaria.madrid@educa.madrid.org,secretaria@santamariamadrid.es,Privado Concertado,Secundaria
693,Madrid-Capital,28011921,CPR INF-PRI-SEC,SANTA MARIA DE LA HISPANIDAD,"Calle Del Vizconde De Uzqueta, 23 ",Madrid,Hortaleza,28042,917412584,917410115,cc.smdelahispanidad.madrid@educa.madrid.org,colhispanidad@telefonica.net,Privado Concertado,Secundaria
694,Madrid-Este,28000327,CPR INF-PRI-SEC,SANTA MARIA DE LA PROVIDENCIA,"Calle Huertas, 4 ",Alcalá de Henares,-,28807,918819409,-,cc.smdelaprovidencia.alcala@educa.madrid.org,comunicacion@smprovidencia-alcala.es,Privado Concertado,Secundaria
695,Madrid-Oeste,28024228,CPR INF-PRI-SEC,SANTA MARIA DE LAS ROZAS,"Calle De La Madre María Dolores Segarra, 1 ","Rozas de Madrid, Las",-,28231,916376661,916361182,cc.santamaria.lasrozas@educa.madrid.org,info@santamariadelasrozas.es,Privado Concertado,Secundaria
696,Madrid-Capital,28009653,CPR INF-PRI-SEC,SANTA MARIA DE LOS PINOS,"Calle De Angelillo, 9 ",Madrid,Puente de Vallecas,28018,917783490,917783490,cc.pinos.madrid@educa.madrid.org,colepinos@gmail.com,Privado Concertado,Secundaria
697,Madrid-Capital,28014491,CPR INF-PRI-SEC,SANTA MARIA DEL BOSQUE,"Calle De La Gaviota, 14 ",Madrid,Carabanchel,28025,915250000,915250899,cc.smbosque.madrid@educa.madrid.org,colegio@smbosque.es,Privado Concertado,Secundaria
698,Madrid-Capital,28014508,CPR INF-PRI-SEC,SANTA MARIA DEL CARMEN,"Calle De Los Misterios, 38 ",Madrid,Ciudad Lineal,28027,913774569,913671792,cc.smcarmen.madrid@educa.madrid.org,smcarmen@planalfa.es,Privado Concertado,Secundaria
699,Madrid-Capital,28009641,CPR INF-PRI-SEC,SANTA MARIA DEL PILAR,"Calle De Los Reyes Magos, 3 ",Madrid,Retiro,28009,915738007,915040724,cc.santamariadelpilar.madrid@educa.madrid.org,colegio@santamariadelpilar.es,Privado Concertado,Secundaria
700,Madrid-Capital,28020417,CPR INF-PRI-SEC,SANTA MARIA DEL YERMO,"Calle De Gaztambide, 91 ",Madrid,Chamberí,28003,915492917,915499326,cc.yermo.madrid@educa.madrid.org,secretaria.yermo@fesd.es,Privado Concertado,Secundaria
701,Madrid-Capital,28069297,CPR INF-PRI-SEC,SANTA MARIA LA BLANCA,"Calle De Monasterio De Oseira, S/n ",Madrid,Fuencarral-El Pardo,28049,917508692,917508636,cc.santamarialablanca.madrid@educa.madrid.org,secretaria@c.csmb.es,Privado Concertado,Secundaria
702,Madrid-Capital,28008922,CPR INF-PRI-SEC,SANTA MARIA MICAELA,"Calle Vía Carpetana, 105 ",Madrid,Carabanchel,28047,914661300,914662099,cc.smmicaela.madrid@educa.madrid.org,santamariamicaela@telefonica.net,Privado Concertado,Secundaria
703,Madrid-Capital,28010448,CPR INF-PRI-SEC,SANTA RAFAELA MARIA,"Calle De Santa Rafaela María Del Sagrado Corazón, 112 ",Madrid,Puente de Vallecas,28053,917858014,917852638,cc.santarafaelamaria.madrid@educa.madrid.org,direccion@colegiosantarafaelamaria.com,Privado Concertado,Secundaria
704,Madrid-Capital,28014533,CPR INF-PRI-SEC,SANTA RITA,"Calle De Eugenia De Montijo, 53 ",Madrid,Carabanchel,28025,914628683,914618210,cc.santarita.madrid@educa.madrid.org,direccion@colegiosantarita.es,Privado Concertado,Secundaria
705,Madrid-Capital,28043077,CPR INF-PRI-SEC,SANTA SUSANA,"Calle De Pedro Heredia, 28 ",Madrid,Salamanca,28028,917260357,917252056,cc.santasusana.madrid@educa.madrid.org,ssusanam@planalfa.es,Privado Concertado,Secundaria
706,Madrid-Sur,28003092,CPR INF-PRI-SEC,SANTA TERESA,"Calle De Dolores Valle, 1 ",Getafe,-,28909,916847051,916847552,cc.santateresa.getafe@educa.madrid.org,colesantate@gmail.com,Privado Concertado,Secundaria
707,Madrid-Oeste,28002397,CPR INF-PRI-SEC,SANTISIMA TRINIDAD,"Calle Morales Antuñano, 7 ",Collado Villalba,-,28400,918500220,918515588,cc.trinidad.colladovillalba@educa.madrid.org,administracion@colegiostrinidadvillalba.es,Privado Concertado,Secundaria
708,Madrid-Sur,28000947,CPR INF-PRI-SEC,SANTISIMA TRINIDAD,"Calle De Ribadavia, 2 ",Alcorcón,-,28925,916191823,916103443,cc.santisimatrinidad.alcorcon@educa.madrid.org,dtitular.stma.alcorcon@centrosfest.net,Privado Concertado,Secundaria
709,Madrid-Capital,28009793,CPR INF-PRI-SEC,SANTISIMO SACRAMENTO,"Calle De Arturo Soria, 208 ",Madrid,Ciudad Lineal,28043,914135938,915100216,cc.ssacramento.madrid@educa.madrid.org,secretaria@ssacramento.org,Privado Concertado,Secundaria
710,Madrid-Capital,28009823,CPR INF-PRI-SEC,SANTO ANGEL DE LA GUARDA,"Calle De Alcalá, 587 ",Madrid,San Blas-Canillejas,28022,917416154,917423505,cc.santoangel.madrid@educa.madrid.org,secretaria@colegiosantoangelmadrid.com,Privado Concertado,Secundaria
711,Madrid-Capital,28009801,CPR INF-PRI-SEC,SANTO ANGEL DE LA GUARDA,"Calle De Villuercas, 4 ",Madrid,Puente de Vallecas,28053,917855661,915074266,cc.sangelguarda.madrid@educa.madrid.org,saguardamad@planalfa.es,Privado Concertado,Secundaria
712,Madrid-Capital,28014648,CPR INF-PRI-SEC,SANTO DOMINGO,"Glorieta Del Presidente García Moreno, 3 ",Madrid,Moncloa-Aravaca,28003,915332420,-,cc.santodomingo.madrid@educa.madrid.org,dirgeneral.stodomingo@fesd.es,Privado Concertado,Secundaria
713,Madrid-Sur,28023716,CPR INF-PRI-SEC,SANTO DOMINGO DE SILOS,"Calle De Santa Teresa, 7 ",Pinto,-,28320,916912950,916920696,cc.santodomingodesilos.pinto@educa.madrid.org,info@santodomingodesilos.org,Privado Concertado,Secundaria
714,Madrid-Capital,28017182,CPR INF-PRI-SEC,SIGLO XXI,"Calle De Lituania, 8 ",Madrid,Moratalaz,28030,914375000,914374493,cc.sigloxxi.madrid@educa.madrid.org,secretaria@colegiosigloxxi.org,Privado Concertado,Secundaria
715,Madrid-Capital,28015100,CPR INF-PRI-SEC,STELLA MARIS,"Calle De Arturo Soria, 71 ",Madrid,Ciudad Lineal,28027,913672004,913672002,cc.stellamaris.madrid@educa.madrid.org,stellamaris@fesd.es,Privado Concertado,Secundaria
716,Madrid-Capital,28011908,CPR INF-PRI-SEC,TAJAMAR,"Calle De Pío Felipe, 12 ",Madrid,Puente de Vallecas,28038,914772500,914782036,cc.tajamar.madrid@educa.madrid.org,info@tajamar.es,Privado Concertado,Secundaria
717,Madrid-Capital,28064408,CPR INF-PRI-SEC,TIMON,"Calle De Rusia, 11 ",Madrid,San Blas-Canillejas,28022,915346935,915358310,cc.timon.madrid@educa.madrid.org,direccion@colegiotimon.es,Privado Concertado,Secundaria
718,Madrid-Sur,28041536,CPR INF-PRI-SEC,TORRENTE BALLESTER,"Calle Getafe, S/n ",Parla,-,28981,916986589,916050088,cc.torrenteballester.parla@educa.madrid.org,direccion@colegiotorrenteballester.com,Privado Concertado,Secundaria
719,Madrid-Capital,28022335,CPR INF-PRI-SEC,TRABENCO,"Calle De La Reguera De Tomateros, 103 ",Madrid,Puente de Vallecas,28053,917856368,915079149,cc.trabenco.madrid@educa.madrid.org,colegio@trabenco.es,Privado Concertado,Secundaria
720,Madrid-Capital,28058135,CPR INF-PRI-SEC,TRES OLIVOS,"Calle De Casildea De Vandalia, 3 ",Madrid,Fuencarral-El Pardo,28034,917355160,917352333,cc.tresolivos.madrid@educa.madrid.org,acanizares@colegiotresolivos.org,Privado Concertado,Secundaria
721,Madrid-Norte,28071309,CPR INF-PRI-SEC,TRINITY COLLEGE SAN SEBASTIAN DE LOS REYES,"Calle Hoces Del Duratón (urb. Fresno Norte), S/n ",San Sebastián de los Reyes,-,28700,916287700,916287701,cc.trinitycollege.sansebastian@educa.madrid.org,secretaria@trinitycollegessreyes.es,Privado Concertado,Secundaria
722,Madrid-Capital,28015495,CPR INF-PRI-SEC,VALDELUZ,"Calle De Fermín Caballero, 53 ",Madrid,Fuencarral-El Pardo,28034,913780099,917387975,cc.valdeluz.madrid@educa.madrid.org,direccion@colegio-valdeluz.com,Privado Concertado,Secundaria
723,Madrid-Capital,28006457,CPR INF-PRI-SEC,VEDRUNA,"Calle De Santa Joaquina De Vedruna, 3 ",Madrid,Villaverde,28021,917983716,917976752,cc.vedruna-villaverde.madrid@educa.madrid.org,villaverde@vedruna1826.org,Privado Concertado,Secundaria
724,Madrid-Capital,28014867,CPR INF-PRI-SEC,VEDRUNA,"Calle Del Espinar, 41 ",Madrid,Carabanchel,28025,914650109,915257505,cc.vedruna-carabanchel.madrid@educa.madrid.org,carabanchel@vedruna1826.org,Privado Concertado,Secundaria
725,Madrid-Sur,28023066,CPR INF-PRI-SEC,VILLA DE MOSTOLES,"Calle Camino De Humanes, 40 ",Móstoles,-,28938,916453055,916457401,cc.villademostoles.mostoles@educa.madrid.org,secretaria@cbvm.net,Privado Concertado,Secundaria
726,Madrid-Sur,28057881,CPR INF-PRI-SEC,VILLA DE NAVALCARNERO,"Calle De La Estrella, 37 ",Navalcarnero,-,28600,918111551,918114466,cc.villadenavalcarnero.navalcarnero@educa.madrid.org,villadenavalcarnero@telefonica.net,Privado Concertado,Secundaria
727,Madrid-Sur,28040519,CPR INF-PRI-SEC,VILLALKOR,"Calle Asturias, 8 ",Alcorcón,-,28922,916658066,916658083,cc.villalkor.alcorcon@educa.madrid.org,colegio@villalkor.com,Privado Concertado,Secundaria
728,Madrid-Capital,28014910,CPR INF-PRI-SEC,VIRGEN DE ATOCHA,"Avenida De La Ciudad De Barcelona, 1 ",Madrid,Retiro,28007,915524804,915529643,cc.virgendeatocha.madrid@educa.madrid.org,dirgeneral.atocha@fesd.es,Privado Concertado,Secundaria
729,Madrid-Oeste,28002427,CPR INF-PRI-SEC,VIRGEN DE LA ALMUDENA,"Carretera Moralzarzal, 10 ",Collado Villalba,-,28400,918500061,918510128,cc.virgendelaalmudena.colladovillalba@educa.madrid.org,c_v_almudena@yahoo.es,Privado Concertado,Secundaria
730,Madrid-Este,28070901,CPR INF-PRI-SEC,VIRGEN DE LA SOLEDAD,"Avenida De Berlín, 3 ",Arganda del Rey,-,28500,918279089,911745086,cc.virgendelasoledad.arganda@educa.madrid.org,secretaria@colegioseisoledad.com,Privado Concertado,Secundaria
731,Madrid-Sur,28048877,CPR INF-PRI-SEC,VIRGEN DE LA VEGA,"Calle De La Comunidad De Madrid, 20 ",Fuenlabrada,-,28944,916068905,916068905,cc.virgendelavega.fuenlabrada@educa.madrid.org,colevirgenvega@hotmail.com,Privado Concertado,Secundaria
732,Madrid-Este,28002506,CPR INF-PRI-SEC,VIRGEN DEL HENAR,"Calle De Maches Gómez, 4 ",Coslada,-,28821,916717171,916717171,cc.virgendelhenar.coslada@educa.madrid.org,virgenhenar@wanadoo.es,Privado Concertado,Secundaria
733,Madrid-Sur,28001034,CPR INF-PRI-SEC,VIRGEN DEL REMEDIO,"Avenida De Lisboa, 2 ",Alcorcón,-,28924,916195917,916112507,cc.virgendelremedio.alcorcon@educa.madrid.org,virgenremedio@planalfa.es,Privado Concertado,Secundaria
734,Madrid-Capital,28013395,CPR INF-PRI-SEC,WISDOM SCHOOL MADRID,"Calle De José Rodríguez Pinilla, 12 ",Madrid,Chamartín,28016,913595027,913508186,cc.nsdelasabiduria.madrid@educa.madrid.org,direccionsabiduria@gmail.com,Privado Concertado,Secundaria
735,Madrid-Capital,28040520,CPR INF-PRI-SEC,ZAZUAR,"Calle De Zazuar, 17 ",Madrid,Villa de Vallecas,28031,913314845,913314902,cc.zazuar.madrid@educa.madrid.org,colegiozazuar@colegiozazuar.com,Privado Concertado,Secundaria
736,Madrid-Oeste,28041101,CPR INF-PRI-SEC,ZOLA-ROZAS,"Avenida Esparta, 6 ","Rozas de Madrid, Las",-,28232,916316253,916316158,cc.zola.lasrozas@educa.madrid.org,secretaria@colegioszola.es,Privado Concertado,Secundaria
737,Madrid-Norte,28034118,CPR INF-PRI-SEC,ZURBARAN,"Calle De Zurbarán, 7 ",Colmenar Viejo,-,28770,918450912,-,cc.zurbaran.colmenarviejo@educa.madrid.org,zurbaran.administracion@telefonica.net,Privado Concertado,Secundaria
738,Madrid-Sur,28064214,CPR PRI-SEC,ANDEL,"Camino Fuentecisneros, 39 ",Alcorcón,-,28922,916655239,916655240,cc.andel.alcorcon@educa.madrid.org,info@andel.es,Privado Concertado,Secundaria
739,Madrid-Capital,28073276,CPR PRI-SEC,BROTMADRID,"Calle Del General Romero Basart, 88 ",Madrid,Latina,28044,917107865,917057394,cc.brotmadrid.madrid@educa.madrid.org,secretaria@colegiobrotmadrid.es,Privado Concertado,Secundaria
740,Madrid-Capital,28067501,CPR PRI-SEC,C.R.E. ANTONIO VICENTE MOSQUETE,Avenida Del Doctor García Tapia C/v A C/ Oberón ,Madrid,Moratalaz,28030,913535628,913535640,cc.avicentemosquete.madrid@educa.madrid.org,saal@once.es,Privado Concertado,Secundaria
741,Madrid-Este,28066508,CPR PRI-SEC,DOROTEO HERNANDEZ,"Calle De La Virgen De La Cabeza, 15 ",Coslada,-,28821,914851232,916747600,cc.doroteohernandez.coslada@educa.madrid.org,secretaria@doroteohernandez.com,Privado Concertado,Secundaria
742,Madrid-Norte,28001976,CPR PRI-SEC,GSD INTERNATIONAL SCHOOL BUITRAGO,"Avenida De Madrid, 18 ",Buitrago del Lozoya,-,28730,918680150,918680421,cc.gredossandiego.buitrago@educa.madrid.org,buitrago@gsdeducacion.com,Privado Concertado,Secundaria
743,Madrid-Capital,28012111,CPR PRI-SEC,HISPANO ALEMAN,"Calle De Serrano, 186 ",Madrid,Chamartín,28002,915635563,915627768,cc.hispanoaleman.madrid@educa.madrid.org,colegiohispanoaleman@yahoo.es,Privado Concertado,Secundaria
744,Madrid-Capital,28007978,CPR PRI-SEC,MATER CLEMENTISSIMA,"Calle De Antonio Folgueras, 12-20 ",Madrid,Puente de Vallecas,28018,914775628,914771327,materclem@materclem.es,-,Privado Concertado,Secundaria
745,Madrid-Oeste,28023819,CPR PRI-SEC,RETAMAR,"Calle Pajares, 22 ",Pozuelo de Alarcón,-,28223,917141022,910085805,cc.retamar.pozuelodealarcon@educa.madrid.org,secretaria@retamar.es,Privado Concertado,Secundaria
746,Madrid-Capital,28014107,CPR PRI-SEC,SAN JOSE DE BEGOÑA,"Calle De Marcos De Orueta, 15 ",Madrid,Fuencarral-El Pardo,28034,913584136,913340065,cc.sanjosebegona.madrid@educa.madrid.org,sjosebm@planalfa.es,Privado Concertado,Secundaria
747,Madrid-Capital,28027931,CPR PRI-SEC,SAN JUAN GARCIA,"Calle De Camarena, 57 ",Madrid,Latina,28047,917198710,917198711,cc.sanjuangarcia.madrid@educa.madrid.org,madrid@centrosfest.net,Privado Concertado,Secundaria
748,Madrid-Capital,28009604,CPR PRI-SEC,SANTA MARIA DE LOS APOSTOLES,"Plaza De La Grosella, 4 ",Madrid,Carabanchel,28044,914627411,915251551,cc.apostoles.madrid@educa.madrid.org,colegiosmamadrid@gmail.com,Privado Concertado,Secundaria
749,Madrid-Capital,28014651,CPR PRI-SEC,SANTO DOMINGO SAVIO,"Calle De Santo Domingo Savio, 2 ",Madrid,Ciudad Lineal,28017,913683100,913689067,cc.santodomingosavio.madrid@educa.madrid.org,secretaria@domingosavio.com,Privado Concertado,Secundaria
750,Madrid-Oeste,28074517,A. HOSP. PRIV.,AULA HOSPITALARIA MONTEPRINCIPE,"Avenida De Montepríncipe, 25 ",Boadilla del Monte,-,28660,-,-,cc.ahmonteprincipe.boadilla@educa.madrid.org,mfierros@hmhospitales.com,Privado Concertado,Secundaria
751,Madrid-Capital,28058241,CPR INF-PRI,PEDAGOGIA WALDORF DE ARAVACA,"Calle De Zenit, 10 ",Madrid,Moncloa-Aravaca,28023,913071210,913071210,info@waldorfaravaca.es,escuelawaldorfdearavaca@gmail.com,Privado,Secundaria
752,Madrid-Sur,28080785,CPR ES,COLEGIO ESC MADRID,"Calle Duero, 47 ",Villaviciosa de Odón,-,28670,-,-,-,-,Privado,Secundaria
753,Madrid-Capital,28021781,CPR ES,CUMBRE,"Calle De Costa Rica, 25 ",Madrid,Chamartín,28016,913592584,-,cumbre@colegiocumbre.com,-,Privado,Secundaria
754,Madrid-Capital,28021719,CPR ES,GUZMAN EL BUENO,"Calle De Eugenio Salazar, 15 ",Madrid,Chamartín,28002,914150495,914167641,secretaria@guzmanelbueno.es,ralvarez@guzmanelbueno.es,Privado,Secundaria
755,Madrid-Oeste,28030794,CPR ES,K.S.,"Avenida Bularas, 2 ",Pozuelo de Alarcón,-,28224,917154797,913510901,kensington@kensingtonschool.net,kensington@kensingtonschool.net,Privado,Secundaria
756,Madrid-Capital,28074785,CPR ES,NUEVO VELAZQUEZ,"Calle De Rosa Jardón, 9 ",Madrid,Chamartín,28016,915616255,912900431,secretaria@colegiovelazquez.es,-,Privado,Secundaria
757,Madrid-Norte,28041901,CPR ES,SAN PATRICIO DEL SOTO,"Calle Jazmín, 148 ",Alcobendas,-,28109,916500602,916508111,infosoto@colegiosanpatricio.es,-,Privado,Secundaria
758,Madrid-Capital,28063738,CPR ES,SEMIN.MENOR ARZ.LA INMACULADA Y S.DAMASO,"Plaza De San Francisco, 5 ",Madrid,Centro,28005,913641734,913540311,secretaria@colegioarzobispal.com,info@colegioarzobispal.com,Privado,Secundaria
759,Madrid-Sur,28033141,CPR INF-PRI-SEC,AGORA INTERNATIONAL SCHOOL MADRID,"Calle Duero, 35 ",Villaviciosa de Odón,-,28670,916167125,916168257,info@agoraism.com,secretaria.academica@agoraism.com,Privado,Secundaria
760,Madrid-Capital,28006561,CPR INF-PRI-SEC,ALAMEDA DE OSUNA,"Paseo De La Alameda De Osuna, 17 ",Madrid,Barajas,28042,917427011,917427196,colegio@colegio-alameda.com,cpr.alamedadeosuna.madrid@educa.madrid.org,Privado,Secundaria
761,Madrid-Oeste,28048774,CPR INF-PRI-SEC,ALARCON,"Calle San Jorge, 25 ",Pozuelo de Alarcón,-,28224,913527250,913510885,secretaria@colegioalar.com,secretaria@colegioalar.com,Privado,Secundaria
762,Madrid-Norte,28050215,CPR INF-PRI-SEC,ALDEAFUENTE,"Calle Del Camino Ancho, 87 ",Alcobendas,-,28109,916250270,916250290,mmartinho@fomento.edu,aldeafuente@fomento.edu,Privado,Secundaria
763,Madrid-Capital,28019737,CPR INF-PRI-SEC,"ALTAIR, COLEGIO INTERNACIONAL","Calle De Joaquín Bau, 4 ",Madrid,Chamartín,28036,913596368,-,secretaria@colegioaltair.com,-,Privado,Secundaria
764,Madrid-Sur,28026456,CPR INF-PRI-SEC,AMANECER,"Avenida De Pablo Iglesias, S/n ",Alcorcón,-,28922,916439092,916438242,gestionalumnos@colegioamanecer.es,direccion@colegioamanecer.com,Privado,Secundaria
765,Madrid-Capital,28029494,CPR INF-PRI-SEC,ARCANGEL RAFAEL,"Calle De Maqueda, 4 ",Madrid,Latina,28024,917119300,-,colegio@colegio-arcangel.com,-,Privado,Secundaria
766,Madrid-Norte,28042346,CPR INF-PRI-SEC,ARETEIA,"Calle De La Salvia, 24 ",Alcobendas,-,28109,916509102,916508809,secretaria@areteia.edu.es,fuencisla.frutos@areteia.edu.es,Privado,Secundaria
767,Madrid-Capital,28009069,CPR INF-PRI-SEC,ARTURO SORIA,"Calle Del Duque De Tamámes, 9 ",Madrid,Ciudad Lineal,28043,914157295,915192532,direccion@colegioarturosoria.org,ceas@colegioarturosoria.org,Privado,Secundaria
768,Madrid-Norte,28000777,CPR INF-PRI-SEC,BIENAVENTURADA VIRGEN MARIA,"Calle De Begonia, 275 ",Alcobendas,-,28109,916501500,-,secretaria@irlandesaselsoto.net,-,Privado,Secundaria
769,Madrid-Norte,28048324,CPR INF-PRI-SEC,B.R.A.-INSTITUCION,"Calle De La Salvia, 48 ",Alcobendas,-,28109,916504300,916506632,secretaria3@colegiobrains.com,cpr.brains-lamoraleja.alcobendas@educa.madrid.org,Privado,Secundaria
770,Madrid-Capital,28041858,CPR INF-PRI-SEC,BRA-INSTITUCION,"Calle De María Lombillo, 5 ",Madrid,San Blas-Canillejas,28027,917421060,-,secretaria2@colegiobrains.com,cpr.brains-marialombillo.madrid@educa.madrid.org,Privado,Secundaria
771,Madrid-Capital,28020077,CPR INF-PRI-SEC,BRISTOL,"Calle De Enrique De Prada, 1 ",Madrid,Hortaleza,28042,917428687,917418207,secretaria@colegiobristol.es,lfuentest@colegiobristol.es,Privado,Secundaria
772,Madrid-Oeste,28046601,CPR INF-PRI-SEC,CENTRO ESCOLAR BALDER,"Calle Sierra Morena, 41 ","Rozas de Madrid, Las",-,28290,916303232,916303232,info@colegiobalder.com,juanfrancisco.diaz@colegiobalder.com,Privado,Secundaria
773,Madrid-Oeste,28073525,CPR INF-PRI-SEC,COLEGIO ALEGRA,"Calle Sorolla, 4 ",Majadahonda,-,28222,-,-,secretaria@colegioalegra.es,-,Privado,Secundaria
774,Madrid-Sur,28061389,CPR INF-PRI-SEC,COLEGIO DE NUESTRA SEÑORA,"Avenida Europa, 100 ",Valdemoro,-,28341,918080375,-,nsvaldemoro@planalfa.es,secretaria@onscolegiovaldemoro.es,Privado,Secundaria
775,Madrid-Sur,28048944,CPR INF-PRI-SEC,COLEGIO EUROPEO ARISTOS,"Avenida De Juan Carlos I, 12 ",Getafe,-,28905,916839889,916966671,secretaria@colegioaristos.com,direccion@colegioaristos.com,Privado,Secundaria
776,Madrid-Capital,28068128,CPR INF-PRI-SEC,COLEGIO HIGHLANDS EL ENCINAR,"Calle De San Enrique De Osso, 46 ",Madrid,Hortaleza,28050,916585497,916585241,btorres@highlandselencinar.es,cumbreshighencinar@gmail.com,Privado,Secundaria
777,Madrid-Oeste,28071191,CPR INF-PRI-SEC,COLEGIO HIGHLANDS LOS FRESNOS,"Avenida Comunidad Canaria, S/n ",Boadilla del Monte,-,28660,-,-,secretaria@highlandslosfresnos.es,secretaria@highlandslosfresnos.es,Privado,Secundaria
778,Madrid-Capital,28079527,CPR INF-PRI-SEC,COLEGIO INGENIO,"Calle De Zenit, 15 ",Madrid,Moncloa-Aravaca,28023,915277106,-,administracion@colegioingenio.com,formularios@colegioingenio.com,Privado,Secundaria
779,Madrid-Este,28060099,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL SANTO TOMAS DE AQUINO,"Camino Del Molino, S/n ",Camarma de Esteruelas,-,28816,918771215,918771216,secretaria@stainternational.edu.es,lfmartinmelero@gmail.com,Privado,Secundaria
780,Madrid-Norte,28024654,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL SEK-CIUDALCAMPO,"Paseo De Las Perdices, 2 ",San Sebastián de los Reyes,-,28707,916596303,916596304,"sek-ciudalcampo@sek.es,mclagar@sek.es",cpr.sek-ciudalcampo.ciudalcampo@educa.madrid.org,Privado,Secundaria
781,Madrid-Oeste,28025579,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL SEK-EL CASTILLO,"Calle Castillo De Alarcón, 49 ",Villanueva de la Cañada,-,28692,918150892,918151140,sek-castillo@sek.es,antonio.fernandez@sek.es,Privado,Secundaria
782,Madrid-Oeste,28074232,CPR INF-PRI-SEC,COLEGIO JARA,"Carretera Robledo De Chavela, S/n ",Valdemorillo,-,28210,918991678,-,secretaria@colegiojara.com,-,Privado,Secundaria
783,Madrid-Capital,28021100,CPR INF-PRI-SEC,COLEGIO MADRID PINAR,"Calle De Mesena, 101 ",Madrid,Ciudad Lineal,28033,913020706,-,secretariaesoybach@colegio-madrid.es,elena.florez@colegio-madrid.es,Privado,Secundaria
