,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
2288,Madrid-Capital,28018061,CPR INF-PRI-SEC,AGORA,"Calle Del Marqués De Portugalete, 17 ",Madrid,Ciudad Lineal,28027,917421891,917421813,cc.agora.madrid@educa.madrid.org,secretaria@colegioagora.es,Privado Concertado,Primaria
2289,Madrid-Capital,28015392,CPR INF-PRI-SEC,AGRUPACION ESCOLAR EUROPA,"Calle De Miguel Solas, 12 ",Madrid,Villaverde,28021,917955158,917968513,cc.aeeuropa.madrid@educa.madrid.org,direccioneuropa19@gmail.com,Privado Concertado,Primaria
2290,Madrid-Capital,28019828,CPR INF-PRI-SEC,AGUSTINIANO,"Calle Del Pez Austral, 13 ",Madrid,Retiro,28007,915740000,-,cc.agustiniano.madrid@educa.madrid.org,secretaria@cagustiniano.com,Privado Concertado,Primaria
2291,Madrid-Este,28024915,CPR INF-PRI-SEC,ALBA,"Calle Manuel Sandoval, 26 ",Torrejón de Ardoz,-,28850,916566925,916566925,cc.alba.torrejondeardoz@educa.madrid.org,"jefedeestudios@colegioalba.com, direccion@colegioalba.com",Privado Concertado,Primaria
2292,Madrid-Sur,28041342,CPR INF-PRI-SEC,ALBANTA,"Calle De Mónaco, 6 ",Fuenlabrada,-,28943,916078371,916070039,cc.albanta.fuenlabrada@educa.madrid.org,direccion@colegioalbanta.com,Privado Concertado,Primaria
2293,Madrid-Sur,28042139,CPR INF-PRI-SEC,ALHUCEMA,"Avenida De Las Provincias, 51 ",Fuenlabrada,-,28941,916098087,-,cc.alhucema.fuenlabrada@educa.madrid.org,direccion@colegioalhucema.es,Privado Concertado,Primaria
2294,Madrid-Sur,28038562,CPR INF-PRI-SEC,ALKOR,"Avenida De Pablo Iglesias, S/n ",Alcorcón,-,28922,916437173,-,cc.alkor.alcorcon@educa.madrid.org,alkor@colegioalkor.com,Privado Concertado,Primaria
2295,Madrid-Sur,28038598,CPR INF-PRI-SEC,ALTAMIRA,"Calle Gerona, 4 ",Fuenlabrada,-,28945,916155866,-,cc.altamira.fuenlabrada@educa.madrid.org,direccion@colegioaltamira.com,Privado Concertado,Primaria
2296,Madrid-Capital,28011246,CPR INF-PRI-SEC,AMOR DE DIOS,"Calle De Gutiérrez Canales, 15 ",Madrid,San Blas-Canillejas,28022,917410114,917415820,cc.amordedios.madrid@educa.madrid.org,AMORDIOSMAD@telefonica.net,Privado Concertado,Primaria
2297,Madrid-Sur,28001010,CPR INF-PRI-SEC,AMOR DE DIOS,"Plaza Santiago De Compostela, 1 ",Alcorcón,-,28924,916192117,916118527,cc.amordedios.alcorcon@educa.madrid.org,secretaria@amordedios-alcorcon.es,Privado Concertado,Primaria
2298,Madrid-Capital,28011258,CPR INF-PRI-SEC,AMOR MISERICORDIOSO,"Paseo De San Francisco De Sales, 42 ",Madrid,Chamberí,28003,915332233,-,cc.amormisericordioso.madrid@educa.madrid.org,damct@planalfa.es,Privado Concertado,Primaria
2299,Madrid-Capital,28011261,CPR INF-PRI-SEC,AMOROS,"Calle De Gómez De Arteche, 28 ",Madrid,Carabanchel,28044,915111130,915083064,cc.amoros.madrid@educa.madrid.org,informacion@colegioamoros.org,Privado Concertado,Primaria
2300,Madrid-Sur,28074131,CPR INF-PRI-SEC,ANTANES SCHOOL,"Calle Parla, 4 B ",Leganés,-,28914,916486455,916486330,cc.antanesschool.leganes@educa.madrid.org,laura.lanzaco@antaneschool.com,Privado Concertado,Primaria
2301,Madrid-Oeste,28072272,CPR INF-PRI-SEC,ANTAVILLA SCHOOL,"Calle Real, 35 ",Villanueva del Pardillo,-,28229,918150022,918100141,cc.antavillaschool.villanuevadelpardillo@educa.madrid.org,secretaria@antavillaschool.com,Privado Concertado,Primaria
2302,Madrid-Sur,28001563,CPR INF-PRI-SEC,APOSTOL SANTIAGO,"Calle De Las Moreras, 217 ",Aranjuez,-,28300,918921200,918921009,cc.apostolsantiago.aranjuez@educa.madrid.org,SECRETARIA@CAS-ARANJUEZ.ORG,Privado Concertado,Primaria
2303,Madrid-Oeste,28044331,CPR INF-PRI-SEC,ARCADIA,"Calle Cetrería, 2 ",Villanueva de la Cañada,-,28690,918162322,918162376,cc.arcadia.villanuevadelacanada@educa.madrid.org,secretaria@colegioarcadia.es,Privado Concertado,Primaria
2304,Madrid-Capital,28010436,CPR INF-PRI-SEC,ASUNCION CUESTABLANCA,"Calle Asunción Cuestablanca, 11 ",Madrid,Hortaleza,28050,913020549,-,cc.asuncioncuestablanca.madrid@educa.madrid.org,-,Privado Concertado,Primaria
2305,Madrid-Capital,28012962,CPR INF-PRI-SEC,ASUNCION-VALLECAS,"Calle De Montseny, 25 ",Madrid,Puente de Vallecas,28038,914336991,915520042,cc.asuncionvallecas.madrid@educa.madrid.org,secretaria.asunvall@gmail.com,Privado Concertado,Primaria
2306,Madrid-Capital,28015550,CPR INF-PRI-SEC,AZORIN,"Calle De Arzúa, 28 ",Madrid,Hortaleza,28033,913821720,917630722,cc.azorin.madrid@educa.madrid.org,info@colegioazorin.com,Privado Concertado,Primaria
2307,Madrid-Sur,28023081,CPR INF-PRI-SEC,BALMES,"Calle Del Río Llobregat, 2 ",Móstoles,-,28935,916474159,-,cc.balmes.mostoles@educa.madrid.org,cc.balmes.mostoles@educa.madrid.org,Privado Concertado,Primaria
2308,Madrid-Capital,28006809,CPR INF-PRI-SEC,BEATA FILIPINA-FUND.FELICIANA VIERTOLA,"Calle De José De Cadalso, 50 ",Madrid,Latina,28044,917063021,917063021,cc.beatafilipina.madrid@educa.madrid.org,bfilipinaffv@planalfa.es,Privado Concertado,Primaria
2309,Madrid-Capital,28005131,CPR INF-PRI-SEC,BEATA MARIA ANA DE JESUS,"Calle De Guillermo De Osma, 10 ",Madrid,Arganzuela,28045,914735558,913545186,cc.beatamanadejesus.madrid@educa.madrid.org,bmajesus@planalfa.es,Privado Concertado,Primaria
2310,Madrid-Capital,28021690,CPR INF-PRI-SEC,BERNADETTE,"Calle De Santa Bernardita, 1 ",Madrid,Moncloa-Aravaca,28023,913071146,913070494,cc.bernadette.madrid@educa.madrid.org,secretaria@colegiobernadette.com,Privado Concertado,Primaria
2311,Madrid-Capital,28022414,CPR INF-PRI-SEC,BIENAVENTURADA VIRGEN MARIA,"Calle De Cullera, 17 ",Madrid,Latina,28047,914623372,915251742,cc.bienaventuradavmaria.madrid@educa.madrid.org,direccion@irlandesasmadrid.org,Privado Concertado,Primaria
2312,Madrid-Capital,28008107,CPR INF-PRI-SEC,BLANCA DE CASTILLA,"Paseo De Eduardo Dato, 2 ",Madrid,Chamberí,28010,914460398,-,cc.blancadecastilla.madrid@educa.madrid.org,direccion@colegioblancadecastilla.es,Privado Concertado,Primaria
2313,Madrid-Capital,28013103,CPR INF-PRI-SEC,CALASANCIO NUESTRA SEÑORA DE LAS ESCUELAS PIAS,"Calle Del Conde De Peñalver, 51 ",Madrid,Salamanca,28006,914449400,914016433,cc.calasancio.madrid@educa.madrid.org,secretario@calasancio.es,Privado Concertado,Primaria
2314,Madrid-Sur,28036061,CPR INF-PRI-SEC,CALASANZ,"Calle Asturias, S/n ",Pinto,-,28320,916912398,916928509,cc.calasanz.pinto@educa.madrid.org,calasanz@calasanzpinto.es,Privado Concertado,Primaria
2315,Madrid-Este,28000479,CPR INF-PRI-SEC,CALASANZ,"Calle Santiago, 29 ",Alcalá de Henares,-,28801,918892900,918771836,cc.calasanz.alcala@educa.madrid.org,colegio@calasanzalcala.com,Privado Concertado,Primaria
2316,Madrid-Capital,28011477,CPR INF-PRI-SEC,CARDENAL SPINOLA,"Calle Del Cardenal Marcelo Spinola, 34 ",Madrid,Chamartín,28016,913022040,-,cc.cardenalespinola.madrid@educa.madrid.org,direccion@cardenalspinolamadrid.es,Privado Concertado,Primaria
2317,Madrid-Capital,28020156,CPR INF-PRI-SEC,CASA DE LA VIRGEN,"Calle De La Virgen Del Val, 1 ",Madrid,Ciudad Lineal,28027,914041788,913269087,cc.casadelavirgen.madrid@educa.madrid.org,secretaria.colegio@casadelavirgen.es,Privado Concertado,Primaria
2318,Madrid-Sur,28034994,CPR INF-PRI-SEC,CASTILLA,"Calle Iglesia, 1 ",Torrejón de la Calzada,-,28991,918160318,918160287,cc.castilla.torrejondelacalzada@educa.madrid.org,castilla@colegiocastilla.com,Privado Concertado,Primaria
2319,Madrid-Oeste,28064184,CPR INF-PRI-SEC,CASVI-BOADILLA,"Calle Miguel Ángel Cantero Oliva, 13 ",Boadilla del Monte,-,28660,916329653,916164410, cc.casvi.boadilla@educa.madrid.org,info@casviboadilla.es,Privado Concertado,Primaria
2320,Madrid-Capital,28015094,CPR INF-PRI-SEC,CENTRO CULTURAL ELFO,"Calle Del Elfo, 74 ",Madrid,Ciudad Lineal,28027,913673653,914081287,cc.elfo.madrid@educa.madrid.org,cooperativaelfo@colegioelfo.com,Privado Concertado,Primaria
2321,Madrid-Capital,28019142,CPR INF-PRI-SEC,CENTRO CULTURAL PALOMERAS,"Calle De Luis Marín, S/n ",Madrid,Puente de Vallecas,28038,917863865,917863865,cc.centroculturalpalomeras.madrid@educa.madrid.org,info@colegiocentroculturalpalomeras.es,Privado Concertado,Primaria
2322,Madrid-Capital,28016271,CPR INF-PRI-SEC,CENTRO CULTURAL SALMANTINO,"Calle Del Puerto De Pajares, 6 ",Madrid,Puente de Vallecas,28053,914786571,914786571,cc.salmantino.madrid@educa.madrid.org,carlosccs@planalfa.es,Privado Concertado,Primaria
2323,Madrid-Sur,28040623,CPR INF-PRI-SEC,CENTRO EDUCATIVO LA AMISTAD,"Calle De Sevilla, 10 ",Fuenlabrada,-,28941,916153789,911165984,cc.laamistad.fuenlabrada@educa.madrid.org,colegiolaamistad@hotmail.es,Privado Concertado,Primaria
2324,Madrid-Capital,28062497,CPR INF-PRI-SEC,CENTRO EDUCATIVO PONCE DE LEON,"Calle De Eduardo Barreiros, 6 ",Madrid,Usera,28041,913178441,913177715,cc.ipsponcedeleon.madrid@educa.madrid.org,-,Privado Concertado,Primaria
2325,Madrid-Oeste,28041287,CPR INF-PRI-SEC,CENTRO EDUCATIVO PUNTA GALEA,"Calle Playa Del Sardinero, 1 ","Rozas de Madrid, Las",-,28290,916302641,916302955,cc.puntagalea.lasrozas@educa.madrid.org,cepg@colegio-puntagalea.com,Privado Concertado,Primaria
2326,Madrid-Sur,28001046,CPR INF-PRI-SEC,CENTRO EDUCATIVO VILLA DE ALCORCON,"Calle De Madrid, 12 ",Alcorcón,-,28921,916438329,916448058,cc.villadealcorcon.alcorcon@educa.madrid.org,villadealcorcon@villadealcorcon.com,Privado Concertado,Primaria
2327,Madrid-Oeste,28041895,CPR INF-PRI-SEC,CENTRO EDUCATIVO ZOLA,"Calle Valle Del Roncal (urb. La Mocha Chica), 57 ",Villanueva de la Cañada,-,28692,918151512,-,cc.zola.villanuevadelacanada@educa.madrid.org,secretaria@colegiozola.com,Privado Concertado,Primaria
2328,Madrid-Norte,28036450,CPR INF-PRI-SEC,CENTRO IBN GABIROL COLEGIO ESTRELLA TOLEDANO,"Paseo De Alcobendas, 7 ",Alcobendas,-,28109,916501229,-,cc.ibngabirol.alcobendas@educa.madrid.org,ibngabirol@ibngabirol.com,Privado Concertado,Primaria
2329,Madrid-Capital,28020120,CPR INF-PRI-SEC,CHAMBERI,"Calle De Rafael Calvo, 12 ",Madrid,Chamberí,28010,914456250,914440340,cc.chamberi.madrid@educa.madrid.org,direccion@chamberi.es,Privado Concertado,Primaria
2330,Madrid-Capital,28011593,CPR INF-PRI-SEC,CIUDAD DE LOS MUCHACHOS,"Calle De Santa Marta, 15 ",Madrid,Puente de Vallecas,28038,914342030,915017177,cc.ciudaddelosmuchachos.madrid@educa.madrid.org,direccion@ciudaddelosmuchachos.com,Privado Concertado,Primaria
2331,Madrid-Este,28072211,CPR INF-PRI-SEC,CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM,"Avenida Ocho De Marzo, 1 ",Rivas-Vaciamadrid,-,28523,917139700,917139701,cc.hipatiafuhem.rivas@educa.madrid.org,secretaria@colegiohipatia.fuhem.es,Privado Concertado,Primaria
2332,Madrid-Sur,28032870,CPR INF-PRI-SEC,CIUDADESCUELA MUCHACHOS,"Avenida Doctor Fleming, 3 ",Leganés,-,28912,916938041,916938041,cc.cemu.leganes@educa.madrid.org,-,Privado Concertado,Primaria
2333,Madrid-Capital,28015148,CPR INF-PRI-SEC,CLARET,"Calle De Corazón De María, 1 ",Madrid,Chamartín,28002,914152154,914167092,cc.claret.madrid@educa.madrid.org,colegio@claretmadrid.es,Privado Concertado,Primaria
2334,Madrid-Capital,28069251,CPR INF-PRI-SEC,COLEGIO ABACO,"Avenida De La Peseta, 8 ",Madrid,Latina,28054,915114064,915081150,cc.abaco.madrid@educa.madrid.org,director@colegio-abaco.com,Privado Concertado,Primaria
2335,Madrid-Capital,28037983,CPR INF-PRI-SEC,COLEGIO ADDIS,"Calle Vieja De Pinto, 15 ",Madrid,Villaverde,28021,917970422,-,cc.addis.madrid@educa.madrid.org,direccion@colegioaddis.es,Privado Concertado,Primaria
2336,Madrid-Este,28070883,CPR INF-PRI-SEC,COLEGIO ALBORADA,"Calle Alejo Carpentier, 27 ",Alcalá de Henares,-,28806,918301912,918303515,cc.alborada.alcala@educa.madrid.org,info@colegioalborada.es,Privado Concertado,Primaria
2337,Madrid-Sur,28025695,CPR INF-PRI-SEC,COLEGIO ALCALA,"Calle Alférez Luis Martín Vidales, 1 ",Villaviciosa de Odón,-,28670,916160203,916160694,cc.alcala.villaviciosa@educa.madrid.org,info@colegioalcala.es,Privado Concertado,Primaria
2338,Madrid-Este,28032811,CPR INF-PRI-SEC,COLEGIO ANA PELLEGRINI,"Calle Santander, 1 ",Alcalá de Henares,-,28804,918894642,918836981,cc.anapellegrini.alcala@educa.madrid.org,-,Privado Concertado,Primaria
2339,Madrid-Este,28070895,CPR INF-PRI-SEC,COLEGIO ANTAMIRA,"Calle Los Cuadros, S/n ",Paracuellos de Jarama,-,28860,916672707,916672711,cc.antamira.paracuellos@educa.madrid.org,info@colegioantamira.com,Privado Concertado,Primaria
2340,Madrid-Sur,28072168,CPR INF-PRI-SEC,COLEGIO AQUILA,"Calle Planeta Júpiter, 2 ",Parla,-,28983,914240913,914241464,cc.aquila.parla@educa.madrid.org,info@colegioaquila.es,Privado Concertado,Primaria
2341,Madrid-Sur,28072156,CPR INF-PRI-SEC,COLEGIO ARENALES ARROYOMOLINOS,"Calle De La Guardia C/v C/ Coruña, S/n ",Arroyomolinos,-,28939,916688289,-,cc.arenales.arroyomolinos@educa.madrid.org,info@colegioarenales.es,Privado Concertado,Primaria
2342,Madrid-Capital,28073151,CPR INF-PRI-SEC,COLEGIO ARENALES CARABANCHEL,"Avenida De Los Poblados, 151 ",Madrid,Carabanchel,28025,912250610,911984558,cc.arenales-carabanchel.madrid@educa.madrid.org,carabanchel@colegioarenales.es,Privado Concertado,Primaria
2343,Madrid-Capital,28067318,CPR INF-PRI-SEC,COLEGIO ARTICA,"Calle De Los Morales, 25 ",Madrid,Carabanchel,28054,915112615,914006071,cc.artica.madrid@educa.madrid.org,secretaria.artica@jrotero.es,Privado Concertado,Primaria
2344,Madrid-Norte,28067434,CPR INF-PRI-SEC,COLEGIO ARULA,"Calle De Alcalá (alalpardo), 23 ",Valdeolmos-Alalpardo,-,28130,916205198,916202875,cc.arula.valdeolmos@educa.madrid.org,info@colegioarula.com,Privado Concertado,Primaria
2345,Madrid-Oeste,28065784,CPR INF-PRI-SEC,COLEGIO CAUDE,"Calle Barco, 2 ",Majadahonda,-,28222,916028022,916029238,cc.caude.majadahonda@educa.madrid.org,info@colegiocaude.com,Privado Concertado,Primaria
2346,Madrid-Capital,28072132,CPR INF-PRI-SEC,COLEGIO CEU SAN PABLO EN SANCHINARRO,"Avenida Del Ingeniero Emilio Herrera, 45 ",Madrid,Hortaleza,28050,913923440,-,cc.ceusanchinarro.madrid@educa.madrid.org,info.sanchinarro@ceu.es,Privado Concertado,Primaria
2347,Madrid-Este,28073148,CPR INF-PRI-SEC,COLEGIO CHESTERTON,"Calle Luxemburgo, 1 ",Meco,-,28880,918876207,-,cc.chesterton.meco@educa.madrid.org,secretaria@colegiochesterton.es,Privado Concertado,Primaria
2348,Madrid-Capital,28022566,CPR INF-PRI-SEC,COLEGIO DE JESUS,"Calle Del Timón, 18 ",Madrid,Barajas,28042,917477022,-,cc.colegiodejesus.madrid@educa.madrid.org,colegiodejesus@colegiosfec.com,Privado Concertado,Primaria
2349,Madrid-Capital,28005799,CPR INF-PRI-SEC,COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA,"Calle De Joaquín Turina, 62 ",Madrid,Carabanchel,28044,915092950,917051461,cc.mariainmaculadacarabanchel.madrid@educa.madrid.org,colegiojoaquinturina@fmariainmaculada.org,Privado Concertado,Primaria
2350,Madrid-Capital,28005787,CPR INF-PRI-SEC,COLEGIO DIOCESANO MARIA INMACULADA - MOGAMBO,"Calle De Mogambo, 5 ",Madrid,Puente de Vallecas,28018,917774651,917850880,cc.mariainmaculada.madrid@educa.madrid.org,colegiomogambo@fmariainmaculada.org,Privado Concertado,Primaria
2351,Madrid-Sur,28064846,CPR INF-PRI-SEC,COLEGIO EL CATON,"Calle Ronda De Zaragoza, S/n ",Torrejón de Velasco,-,28990,918124344,918161953,cc.elcaton.torrejondevelasco@educa.madrid.org,info@colegioelcaton.com,Privado Concertado,Primaria
2352,Madrid-Capital,28009781,CPR INF-PRI-SEC,COLEGIO ESCUELAS SANTISIMO SACRAMENTO,"Calle De María Auxiliadora, 9 ",Madrid,Moncloa-Aravaca,28040,914598763,913110735,cc.santisimosacramento.madrid@educa.madrid.org,titulardehesa@salesianas.org,Privado Concertado,Primaria
2353,Madrid-Capital,28072144,CPR INF-PRI-SEC,COLEGIO ESTUDIANTES LAS TABLAS,"Calle De Fromista, 1 ",Madrid,Fuencarral-El Pardo,28050,918250075,916353597,cc.estudianteslastablas.madrid@educa.madrid.org,info@colegioestudiantes.edu.es,Privado Concertado,Primaria
2354,Madrid-Capital,28069285,CPR INF-PRI-SEC,COLEGIO GAUDEM,"Calle De La Playa De Barlovento, 14 ",Madrid,Barajas,28042,913886477,913010182,cc.gaudem.madrid@educa.madrid.org,informacion@gaudem.es,Privado Concertado,Primaria
2355,Madrid-Oeste,28067410,CPR INF-PRI-SEC,COLEGIO HELADE,"Calle De Severo Ochoa, 6 ",Boadilla del Monte,-,28660,916338062,916338813,cc.helade.boadilla@educa.madrid.org,secretaria@colegiohelade.es,Privado Concertado,Primaria
2356,Madrid-Capital,28011775,CPR INF-PRI-SEC,COLEGIO INSTITUCION DEL DIVINO MAESTRO,"Calle De San Vicente Ferrer, 82 ",Madrid,Centro,28015,915329123,915213197,cc.instituciondivinomaestro.madrid@educa.madrid.org,idmaestro@alfaexpress.net,Privado Concertado,Primaria
2357,Madrid-Capital,28064202,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL J.H. NEWMAN,"Avenida De Guadalajara, 28-32 ",Madrid,San Blas-Canillejas,28032,917609184,913135739,cc.jhnewman.madrid@educa.madrid.org,secretaria@colegionewman.org,Privado Concertado,Primaria
2358,Madrid-Oeste,28061298,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL KOLBE,"Avenida Universidad, 4 ",Villanueva de la Cañada,-,28691,918117681,918117684,cc.kolbe.villanuevadelacanada@educa.madrid.org,secretaria@colegiokolbe.com,Privado Concertado,Primaria
2359,Madrid-Capital,28015136,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL NICOLI,"Paseo De Eduardo Dato, 4 ",Madrid,Chamberí,28010,913082030,-,cc.gnicoli.madrid@educa.madrid.org,-,Privado Concertado,Primaria
2360,Madrid-Sur,28070871,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,"Calle Democracia, S/n ",Alcorcón,-,28922,916430950,916434241,cc.juanpabloII.alcorcon@educa.madrid.org,-,Privado Concertado,Primaria
2361,Madrid-Sur,28075637,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,"Avenida De Las Estrellas (pau 4 Bis Residencial Este), 45-47 ",Parla,-,28983,911610055,-,cc.juanpablosegundo.parla@educa.madrid.org,"colegioparla@educatioservanda.org, informacion@juanpablosegundoparla.es",Privado Concertado,Primaria
2362,Madrid-Oeste,28003444,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II Y LA INMACULADA,"Calle De Recaredo Collar, 2 ",Guadarrama,-,28440,918540118,918542849,cc.lainmaculada.guadarrama@educa.madrid.org,secretaria@juanpablosegundoguadarrama.es,Privado Concertado,Primaria
2363,Madrid-Sur,28074086,CPR INF-PRI-SEC,COLEGIO LA DEHESA DE HUMANES,"Avenida De Los Deportes, 8 ",Humanes de Madrid,-,28970,916049002,-,cc.santoangelladehesa.humanes@educa.madrid.org,direcciongeneral@santoangelhumanes.es,Privado Concertado,Primaria
2364,Madrid-Capital,28013048,CPR INF-PRI-SEC,COLEGIO LA MILAGROSA,"Calle De Monseñor Oscar Romero, 54 ",Madrid,Carabanchel,28025,914623066,914623133,cc.lamilagrosa-carabanchel.madrid@educa.madrid.org,lamilagrosamadrid@planalfa.es,Privado Concertado,Primaria
2365,Madrid-Capital,28013851,CPR INF-PRI-SEC,COLEGIO LA SALLE SAN RAFAEL,"Calle De Fernando El Católico, 49 ",Madrid,Chamberí,28015,915447395,915432703,cc.lasallesanrafael.madrid@educa.madrid.org,sanrafael_sar.ma@lasalle.es,Privado Concertado,Primaria
2366,Madrid-Sur,28067859,CPR INF-PRI-SEC,COLEGIO LITTERATOR,"Calle Del Patrimonio Mundial, 5 ",Aranjuez,-,28300,918927139,918927131,cc.litterator.aranjuez@educa.madrid.org,direccion@colegiolitterator.com,Privado Concertado,Primaria
2367,Madrid-Este,28067422,CPR INF-PRI-SEC,COLEGIO MIRAMADRID,"Avenida De Juan Pablo Ii, S/n ",Paracuellos de Jarama,-,28860,912688787,912688588,cc.miramadrid.paracuellos@educa.madrid.org,info@colegiomiramadrid.es,Privado Concertado,Primaria
2368,Madrid-Oeste,28070858,CPR INF-PRI-SEC,COLEGIO MONTESCLAROS,"Carretera M-608, K. 31 ","Boalo, El",-,28412,918420269,918420289,cc.montesclaros.elboalo@educa.madrid.org,info@colegiomontesclaros.es,Privado Concertado,Primaria
2369,Madrid-Sur,28070159,CPR INF-PRI-SEC,COLEGIO NOBELIS,"Calle María Zambrano, S/n ",Valdemoro,-,28341,918658125,918658108,cc.nobelis.valdemoro@educa.madrid.org,direccion@colegionobelis.com,Privado Concertado,Primaria
2370,Madrid-Sur,28069418,CPR INF-PRI-SEC,COLEGIO NOVA HISPALIS,"Avenida Dos De Mayo, 4 ",Sevilla la Nueva,-,28609,918128291,911230617,cc.novahispalis.sevilla@educa.madrid.org,secretaria@colegionovahispalis.com,Privado Concertado,Primaria
2371,Madrid-Capital,28016694,CPR INF-PRI-SEC,COLEGIO NUESTRA SEÑORA DE LORETO FESD,"Calle Del Príncipe De Vergara, 42 ",Madrid,Salamanca,28001,915765008,915772838,cc.nsdeloreto.madrid@educa.madrid.org,secretaria.loretomadrid@fesd.es,Privado Concertado,Primaria
2372,Madrid-Capital,28007309,CPR INF-PRI-SEC,COLEGIO NUEVO EQUIPO,"Calle De López De Aranda, 5 ",Madrid,Ciudad Lineal,28027,917421611,-,cc.nuevoequipo.madrid@educa.madrid.org,direct@nuevoequipo.com,Privado Concertado,Primaria
2373,Madrid-Sur,28074074,CPR INF-PRI-SEC,COLEGIO PASTEUR ARROYOMOLINOS,"Calle De Benicarló C/v A C/ Valencia, S/n ",Arroyomolinos,-,28939,911336734,911336735,cc.pasteur.arroyomolinos@educa.madrid.org,secretaria@colegiopasteur.es,Privado Concertado,Primaria
2374,Madrid-Oeste,28065760,CPR INF-PRI-SEC,COLEGIO PEÑALAR,"Avenida De La Dehesa, S/n ",Torrelodones,-,28250,902252272,918596073,cc.penalar.torrelodones@educa.madrid.org,info@colegiopenalar.es,Privado Concertado,Primaria
2375,Madrid-Norte,28067367,CPR INF-PRI-SEC,COLEGIO PEÑALVENTO,"Calle Del Doctor Torres Feced, 2 ",Colmenar Viejo,-,28770,902252232,918461795,cc.penalvento.colmenarviejo@educa.madrid.org,info@colegiopenalvento.es,Privado Concertado,Primaria
2376,Madrid-Oeste,28065772,CPR INF-PRI-SEC,COLEGIO QUERCUS,"Avenida De La Condesa De Chinchón, 21 ",Boadilla del Monte,-,28660,916338516,916339278,cc.quercus.boadilla@educa.madrid.org,secretariaacademica@colegioquercus.com,Privado Concertado,Primaria
2377,Madrid-Oeste,28067631,CPR INF-PRI-SEC,COLEGIO SAN JAIME,Calle Ruperto Chapí ,Majadahonda,-,28222,916799246,916799298,cc.sanjaime.majadahonda@educa.madrid.org,-,Privado Concertado,Primaria
2378,Madrid-Capital,28015033,CPR INF-PRI-SEC,COLEGIO SAN PEDRO APOSTOL,"Calle De Babilonia, 19 ",Madrid,Barajas,28042,913055605,913056074,cc.sanpedroapostol.madrid@educa.madrid.org,csanpedro@planalfa.es,Privado Concertado,Primaria
