,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO,latitudes,longitudes,calle
2395,Madrid-Capital,28007127,CPR INF-PRI-SEC,CRISTO REY,"Avenida De San Luis, 29 ",Madrid,Hortaleza,28033,913021636,917668471,cc.cristorey.madrid@educa.madrid.org,direccion@colegiocristoreymadrid.es,Privado Concertado,Primaria,40.4705673,-3.659567986973773,"Avenida De San Luis, 29 "
2396,Madrid-Capital,28011726,CPR INF-PRI-SEC,DECROLY,"Calle De Guzmán El Bueno, 60 ",Madrid,Chamberí,28015,915492505,915492509,cc.decroly.madrid@educa.madrid.org,direcciontecnica@colegiodecroly.com,Privado Concertado,Primaria,40.43690465,-3.712616458572221,"Calle De Guzmán El Bueno, 60 "
2397,Madrid-Capital,28015902,CPR INF-PRI-SEC,DIVINA PASTORA,"Calle De Santa Engracia, 142 ",Madrid,Chamberí,28003,915341012,915538504,cc.dpastora.madrid@educa.madrid.org,direccion_dpm@edu.anamogas.org,Privado Concertado,Primaria,40.4452676,-3.703173,"Calle De Santa Engracia, 142 "
2398,Madrid-Sur,28003262,CPR INF-PRI-SEC,DIVINA PASTORA,"Paseo Pablo Iglesias, 5 ",Getafe,-,28901,916950519,-,cc.divinapastora.getafe@educa.madrid.org,directoratitular@divinapastoragetafe.es,Privado Concertado,Primaria,40.3090591,-3.7322906,"Paseo Pablo Iglesias, 5 "
2399,Madrid-Capital,28011763,CPR INF-PRI-SEC,DIVINA PASTORA,"Calle De Emilio Ortuño, 13 ",Madrid,Puente de Vallecas,28038,914331150,914331251,cc.divinapastora.madrid@educa.madrid.org,secretaria._dpv@edu.anamogas.org,Privado Concertado,Primaria,40.3987411,-3.6659599,"Calle De Emilio Ortuño, 13 "
2400,Madrid-Capital,28005295,CPR INF-PRI-SEC,DIVINO CORAZON,"Calle Del Divino Redentor, 55-57 ",Madrid,Tetuán,28029,913158107,913150210,cc.divinocorazon.madrid@educa.madrid.org,direccion@doctrinacristianamadrid.es,Privado Concertado,Primaria,40.4691395,-3.7001487,"Calle Del Divino Redentor, 55-57 "
2401,Madrid-Capital,28010540,CPR INF-PRI-SEC,DIVINO MAESTRO,"Paseo De Extremadura, 165 ",Madrid,Latina,28011,914649481,914640918,cc.divinomaestro.madrid@educa.madrid.org,direcciongeneral@codimadrid.com,Privado Concertado,Primaria,40.4080985,-3.7433451,"Paseo De Extremadura, 165 "
2402,Madrid-Capital,28069261,CPR INF-PRI-SEC,EDITH STEIN,"Calle Simca, 20 ",Madrid,Usera,28041,913412879,911739441,cc.edithstein.madrid@educa.madrid.org,secretaria@colegioedithstein.es,Privado Concertado,Primaria,40.3662875,-3.705312,"Calle Simca, 20 "
2403,Madrid-Este,28080943,CPR INF-PRI-SEC,EDUCREA  EL VISO,"Avenida De Miguel De Cervantes, 2 ",Villalbilla,-,28810,-,-,-,-,Privado Concertado,Primaria,40.4432839,-3.358955,"Avenida De Miguel De Cervantes, 2 "
2404,Madrid-Este,28067379,CPR INF-PRI-SEC,EDUCREA EL MIRADOR,"Avenida Parques Naturales, 7 ",Villalbilla,-,28810,911340238,911340298,cc.educreaelmirador.villalbilla@educa.madrid.org,infoeducrea@colegioeducrea.com,Privado Concertado,Primaria,40.4326387,-3.2894251,"Avenida Parques Naturales, 7 "
2405,Madrid-Capital,28006779,CPR INF-PRI-SEC,EL AVE MARIA,"Calle Del Doctor Salgado, 16 ",Madrid,Puente de Vallecas,28038,914306527,-,cc.avemaria.madrid@educa.madrid.org,diremadrid@avemarianas.org,Privado Concertado,Primaria,40.4012309,-3.6622428,"Calle Del Doctor Salgado, 16 "
2406,Madrid-Capital,28011490,CPR INF-PRI-SEC,EL CARMELO TERESIANO,"Calle De Nuñomoral, 1 ",Madrid,Latina,28044,917052427,917106655,cc.carmeloteresiano.madrid@educa.madrid.org,secretaria@carmeloteresiano.es,Privado Concertado,Primaria,40.37663965,-3.779137459838291,"Calle De Nuñomoral, 1 "
2407,Madrid-Capital,28015847,CPR INF-PRI-SEC,EL CID,"Calle De San Cipriano, 34 ",Madrid,Vicálvaro,28032,917760262,917760262,cc.elcid.madrid@educa.madrid.org,colegioelcid@gmail.com,Privado Concertado,Primaria,40.4040712,-3.6036635,"Calle De San Cipriano, 34 "
2408,Madrid-Norte,28024812,CPR INF-PRI-SEC,EL PILAR,"Calle Real, 21 ",Soto del Real,-,28791,918476927,918480065,cc.elpilar.soto@educa.madrid.org,secretaria@salesianoselpilar.com,Privado Concertado,Primaria,40.6283188,-4.0081436,"Calle Real, 21 "
2409,Madrid-Sur,28003742,CPR INF-PRI-SEC,EL SALVADOR,"Calle San Vicente, 17 ",Leganés,-,28912,916864015,916864015,cc.elsalvador.leganes@educa.madrid.org,elsalva1@telefonica.net,Privado Concertado,Primaria,40.3087992,-3.7259443,"Calle San Vicente, 17 "
2410,Madrid-Capital,28049857,CPR INF-PRI-SEC,EL VALLE,"Calle De Cordel De Pavones, 2 ",Madrid,Vicálvaro,28032,917511510,917511693,cc.elvalle.madrid@educa.madrid.org,valdebernardo@colegioelvalle.com,Privado Concertado,Primaria,40.40296425,-3.6183512023513416,"Calle De Cordel De Pavones, 2 "
2411,Madrid-Capital,28065735,CPR INF-PRI-SEC,EL VALLE II,"Calle De Ana De Austria, 60 ",Madrid,Hortaleza,28050,917188426,917188721,cc.valledos.madrid@educa.madrid.org,sanchinarro@colegioelvalle.com,Privado Concertado,Primaria,40.2415214,-3.7070789,"Calle De Ana De Austria, 60 "
2412,Madrid-Capital,28067321,CPR INF-PRI-SEC,EL VALLE III,"Calle De Cebreiro, 2 ",Madrid,Fuencarral-El Pardo,28050,914273503,914273055,cc.valletres.madrid@educa.madrid.org,lastablas@colegioelvalle.com,Privado Concertado,Primaria,40.5046846,-3.6621268,"Calle De Cebreiro, 2 "
2413,Madrid-Capital,28008958,CPR INF-PRI-SEC,ENRIQUETA AYMER,"Calle De Mirabel, 38 ",Madrid,Latina,28044,917052100,915090212,cc.enriquetaaymer.madrid@educa.madrid.org,eaymerscm@planalfa.es,Privado Concertado,Primaria,40.3769893,-3.7804334,"Calle De Mirabel, 38 "
2414,Madrid-Este,28000303,CPR INF-PRI-SEC,ESCUELAS PIAS,"Avenida Lope De Figueroa, 27 ",Alcalá de Henares,-,28804,918893158,918820850,cc.escuelaspias.alcala@educa.madrid.org,dir.alcala@escolapiosbetania.es,Privado Concertado,Primaria,40.485206950000006,-3.352863873478163,"Avenida Lope De Figueroa, 27 "
2415,Madrid-Oeste,28023947,CPR INF-PRI-SEC,ESCUELAS PIAS DE SAN FERNANDO,"Avenida Bularas, 1 ",Pozuelo de Alarcón,-,28224,917150408,913529833,cc.escuelaspiassanfernando.pozuelodealarcon@educa.madrid.org,dir.pozuelo@escolapiosbetania.es,Privado Concertado,Primaria,40.4468079,-3.8141974,"Avenida Bularas, 1 "
2416,Madrid-Capital,28037971,CPR INF-PRI-SEC,ESPIRITU SANTO,"Calle De San Emilio, 54 ",Madrid,Ciudad Lineal,28017,914055439,914043803,cc.espiritusanto.madrid@educa.madrid.org,mcarmenarellano@colegioespiritusanto.com,Privado Concertado,Primaria,40.4272478,-3.6546521,"Calle De San Emilio, 54 "
2417,Madrid-Capital,28019348,CPR INF-PRI-SEC,FEC SANTA JOAQUINA DE VEDRUNA,"Travesia De Costa Brava, 3 ",Madrid,Fuencarral-El Pardo,28034,917340690,917344007,cc.sjvedruna.madrid@educa.madrid.org,vedrunamirasierra@colegiosfec.com,Privado Concertado,Primaria,40.4954418,-3.6996491,"Travesia De Costa Brava, 3 "
2418,Madrid-Capital,28011945,CPR INF-PRI-SEC,FRAY LUIS DE LEON,"Calle De Evaristo San Miguel, 10 ",Madrid,Moncloa-Aravaca,28008,915472400,915595192,cc.frayluisleon.madrid@educa.madrid.org,secretaria@scjfrayluis.com,Privado Concertado,Primaria,40.4264343,-3.7157611,"Calle De Evaristo San Miguel, 10 "
2419,Madrid-Sur,28037961,CPR INF-PRI-SEC,FUENLABRADA,"Calle De Valencia, 15 ",Fuenlabrada,-,28945,916902989,916902062,cc.fuenlabrada.fuenlabrada@educa.madrid.org,colegiofuenlabrada@hotmail.com,Privado Concertado,Primaria,40.29217525,-3.7928305541090026,"Calle De Valencia, 15 "
2420,Madrid-Sur,28064172,CPR INF-PRI-SEC,FUENLLANA,"Travesia Fuente Cisneros, 1 ",Alcorcón,-,28922,916144730,916144731,cc.fuenllana.alcorcon@educa.madrid.org,secretaria@fuenllana.net,Privado Concertado,Primaria,40.3377864,-3.8562034,"Travesia Fuente Cisneros, 1 "
2421,Madrid-Capital,28037405,CPR INF-PRI-SEC,FUENTELARREYNA,"Calle De Ramón Gómez De La Serna, 24 ",Madrid,Fuencarral-El Pardo,28035,913732328,913862655,cc.fuentelarreyna.madrid@educa.madrid.org,direccion@colegiofuentelarreyna.org,Privado Concertado,Primaria,40.48442835,-3.7292747484952375,"Calle De Ramón Gómez De La Serna, 24 "
2422,Madrid-Capital,28007395,CPR INF-PRI-SEC,FUNDACION CALDEIRO,"Avenida De Los Toreros, 45 ",Madrid,Salamanca,28028,917255200,917257300,cc.fundacioncaldeiro.madrid@educa.madrid.org,direccion@fundacioncaldeiro.org,Privado Concertado,Primaria,40.433008,-3.6667905,"Avenida De Los Toreros, 45 "
2423,Madrid-Oeste,28024186,CPR INF-PRI-SEC,FUNDACION COLEGIO BERRIZ,"Calle Camino Real, 3 ","Rozas de Madrid, Las",-,28232,916303733,916309042,cc.berrizveracruz.lasrozas@educa.madrid.org,administracion@colegioberriz.com,Privado Concertado,Primaria,40.5400356,-3.9344395,"Calle Camino Real, 3 "
2424,Madrid-Capital,28014478,CPR INF-PRI-SEC,FUNDACION SANTAMARCA,"Calle De Marcenado, 50 ",Madrid,Chamartín,28002,914158640,914159740,cc.fundacionsantamarca.madrid@educa.madrid.org,ahasantamarca@planalfa.es,Privado Concertado,Primaria,40.446581,-3.6731347,"Calle De Marcenado, 50 "
2425,Madrid-Capital,28011970,CPR INF-PRI-SEC,GAMO DIANA,"Calle De Tembleque, 104 ",Madrid,Latina,28024,917176946,917181358,cc.gamodiana.madrid@educa.madrid.org,colegiogamodiana@gamodiana.es,Privado Concertado,Primaria,40.3923993,-3.7657497,"Calle De Tembleque, 104 "
2426,Madrid-Norte,28072958,CPR INF-PRI-SEC,GREENWICH SCHOOL,"Calle De La Felicidad, 9 ",Alcobendas,-,28100,918272879,-,cc.greenwichschool.alcobendas@educa.madrid.org,info@greenwichschool.es,Privado Concertado,Primaria,N/A,N/A,"Calle De La Felicidad, 9 "
2427,Madrid-Este,28067343,CPR INF-PRI-SEC,GSD ALCALA,"Calle Octavio Paz, 29 ",Alcalá de Henares,-,28806,918303864,918303871,cc.gredossandiego.alcala@educa.madrid.org,alcala@gsdeducacion.com,Privado Concertado,Primaria,40.5036302,-3.3631997,"Calle Octavio Paz, 29 "
2428,Madrid-Oeste,28061286,CPR INF-PRI-SEC,GSD EL ESCORIAL,"Calle Principal, 1 ","Escorial, El",-,28292,918533521,918534907,cc.gredossd.elescorial@educa.madrid.org,elescorial@gsdeducacion.com,Privado Concertado,Primaria,40.5858669,-4.0457091,"Calle Principal, 1 "
2429,Madrid-Oeste,28069303,CPR INF-PRI-SEC,GSD GUADARRAMA,"Calle Vereda De Colmenar, 4 ",Guadarrama,-,28440,918547059,918542399,cc.gredossandiego.guadarrama@educa.madrid.org,guadarrama@gsdeducacion.com,Privado Concertado,Primaria,40.1046411,-3.3839264,"Calle Vereda De Colmenar, 4 "
2430,Madrid-Oeste,28067355,CPR INF-PRI-SEC,GSD LAS ROZAS,"Calle Clara Campoamor, 1 ","Rozas de Madrid, Las",-,28232,916408923,916376382,cc.gredossd.lasrozas@educa.madrid.org,lasrozas@gsdeducacion.com,Privado Concertado,Primaria,40.63241825,-4.003900118346783,"Calle Clara Campoamor, 1 "
2431,Madrid-Capital,28067331,CPR INF-PRI-SEC,GSD LAS SUERTES,"Calle De Rafael De León, 10 ",Madrid,Villa de Vallecas,28051,913853505,913853404,cc.gsdlassuertes.madrid@educa.madrid.org,lassuertes@gsdeducacion.com,Privado Concertado,Primaria,40.3664584,-3.601322932320909,"Calle De Rafael De León, 10 "
2432,Madrid-Capital,28056886,CPR INF-PRI-SEC,GSD MORATALAZ,"Calle De Luis De Hoyos Sáinz, 170 ",Madrid,Moratalaz,28030,917723811,917723121,cc.gsandiegomoratalaz.madrid@educa.madrid.org,moratalaz@gsdeducacion.com,Privado Concertado,Primaria,40.4026904,-3.6281747,"Calle De Luis De Hoyos Sáinz, 170 "
2433,Madrid-Capital,28045566,CPR INF-PRI-SEC,GSD VALLECAS,"Avenida Del Parque De Palomeras Bajas, 14 ",Madrid,Puente de Vallecas,28018,917853412,917853822,cc.gredossandiego.madrid@educa.madrid.org,vallecas@gsdeducacion.com,Privado Concertado,Primaria,40.3801635,-3.6631785,"Avenida Del Parque De Palomeras Bajas, 14 "
2434,Madrid-Sur,28063192,CPR INF-PRI-SEC,HELICON,"Calle De María Curie, 19-21 ",Valdemoro,-,28342,918752232,918753548,cc.helicon.valdemoro@educa.madrid.org,direccion@colegiohelicon.com,Privado Concertado,Primaria,40.2949076,-3.8339533,"Calle De María Curie, 19-21 "
2435,Madrid-Oeste,28023844,CPR INF-PRI-SEC,HOGAR DEL BUEN CONSEJO,"Paseo Concepción, 12 ",Pozuelo de Alarcón,-,28224,913520181,917157926,cc.hbconsejo.pozuelodealarcon@educa.madrid.org,hbconsejopa@planalafa.es,Privado Concertado,Primaria,40.4486681,-3.8058922,"Paseo Concepción, 12 "
2436,Madrid-Este,28073161,CPR INF-PRI-SEC,HUMANITAS BILINGUAL SCHOOL TORREJON,"Avenida Salvador Dalí, 3 ",Torrejón de Ardoz,-,28850,910001908,912796718,cc.humanitas.torrejondeardoz@educa.madrid.org,direccion@humanitastorrejon.com,Privado Concertado,Primaria,40.4545907,-3.44272408375,"Avenida Salvador Dalí, 3 "
2437,Madrid-Norte,28072961,CPR INF-PRI-SEC,HUMANITAS BILINGUAL SCHOOL TRES CANTOS,"Avenida De Los Actores, 1-5 ",Tres Cantos,-,28760,902702048,910008428,cc.humanitas.trescantos@educa.madrid.org,info@humanitastrescantos.com,Privado Concertado,Primaria,N/A,N/A,"Avenida De Los Actores, 1-5 "
2438,Madrid-Capital,28015987,CPR INF-PRI-SEC,INMACULADA CONCEPCION,"Calle Del General Díaz Porlier, 25 ",Madrid,Salamanca,28001,914314420,915782732,cc.inmaculadaconcepcion.madrid@educa.madrid.org,secretaria@colegioinmaculadaconcepcion.org,Privado Concertado,Primaria,40.4268462,-3.677571520740024,"Calle Del General Díaz Porlier, 25 "
2439,Madrid-Capital,28022475,CPR INF-PRI-SEC,INSTITUCION PROFESIONAL SALESIANA,"Ronda De Don Bosco, 3 ",Madrid,Carabanchel,28044,915087640,915086152,cc.salesianoscarabanchel.madrid@educa.madrid.org,secretaria@salesianoscarabanchel.com,Privado Concertado,Primaria,40.3742023,-3.7532561,"Ronda De Don Bosco, 3 "
2440,Madrid-Oeste,28023935,CPR INF-PRI-SEC,INSTITUTO VERITAS,"Avenida Radio Y Televisión, 2 ",Pozuelo de Alarcón,-,28223,913520547,-,cc.veritas.pozuelodealarcon@educa.madrid.org,colegio@iveritas.org,Privado Concertado,Primaria,40.414421,-3.7896388,"Avenida Radio Y Televisión, 2 "
2441,Madrid-Este,28023376,CPR INF-PRI-SEC,INTERNACIONAL EUROVILLAS,"Calle Posada De Castilla I, 107 ",Nuevo Baztán,-,28514,918735282,918734123,cc.internacionaleurovillas.nuevobaztan@educa.madrid.org,secretaria@colegiointernacionaleurovillas.com,Privado Concertado,Primaria,40.3552896,-3.2719261,"Calle Posada De Castilla I, 107 "
2442,Madrid-Este,28024991,CPR INF-PRI-SEC,J.A.B.Y.,"Calle Cristo, 22 ",Torrejón de Ardoz,-,28850,916750360,916779310,cc.jaby.torrejondeardoz@educa.madrid.org,direccion@colegiojaby.com, secretaria@colegiojaby.com,Primaria,40.470162349999995,-3.8716196499999986,"Calle Cristo, 22 "
2443,Madrid-Capital,28007607,CPR INF-PRI-SEC,JESUS MAESTRO,"Calle De Juan Vigón, 8 ",Madrid,Chamberí,28003,915530807,915346613,cc.jesusmaestro.madrid@educa.madrid.org,infosecretaria@jesusmaestro.escuelateresiana.com,Privado Concertado,Primaria,40.4416048,-3.7114759,"Calle De Juan Vigón, 8 "
2444,Madrid-Capital,28012354,CPR INF-PRI-SEC,JESUS MARIA,"Calle De Juan Bravo, 13 ",Madrid,Salamanca,28006,914319520,915781696,cc.jesusmaria.madrid@educa.madrid.org,d.general.juanbravo@jesus-maria.net,Privado Concertado,Primaria,40.4326961,-3.679469,"Calle De Juan Bravo, 13 "
2445,Madrid-Sur,28003110,CPR INF-PRI-SEC,JESUS NAZARENO,"Calle Del Hospital De San José, 28 ",Getafe,-,28901,916950321,916962414,cc.jesusnazareno.getafe@educa.madrid.org,jnazareno@colegiojesusnazareno.es,Privado Concertado,Primaria,40.3054609,-3.727284,"Calle Del Hospital De San José, 28 "
2446,Madrid-Capital,28036474,CPR INF-PRI-SEC,JUAN DE VALDES,"Avenida De Canillejas A Vicálvaro, 135 ",Madrid,San Blas-Canillejas,28022,913069750,913130262,cc.juanvaldes.madrid@educa.madrid.org,juandevaldes@fliedner.org,Privado Concertado,Primaria,40.4343668,-3.6120852,"Avenida De Canillejas A Vicálvaro, 135 "
2447,Madrid-Norte,28000662,CPR INF-PRI-SEC,JUAN XXIII,"Travesia Juan M. Sánchez. Pedagogo, 3 ",Alcobendas,-,28100,916516468,916516468,cc.juanxxiii.alcobendas@educa.madrid.org,direccion@juanxxiiialcobendas.com,Privado Concertado,Primaria,N/A,N/A,"Travesia Juan M. Sánchez. Pedagogo, 3 "
2448,Madrid-Sur,28001022,CPR INF-PRI-SEC,LA INMACULADA,"Calle Señorita Elena, S/n ",Alcorcón,-,28924,916192515,916113356,cc.lainmaculada.alcorcon@educa.madrid.org,lainmaculadaalc@planalfa.es,Privado Concertado,Primaria,40.3505888,-3.811649,Calle Señorita Elena  
2449,Madrid-Capital,28021902,CPR INF-PRI-SEC,LA INMACULADA,"Calle De Navalperal, 9 ",Madrid,Moncloa-Aravaca,28035,914500608,914597867,cc.lainmaculada-moncloa.madrid@educa.madrid.org,inmaculadame@planalfa.es,Privado Concertado,Primaria,40.46133355,-3.726583392713925,"Calle De Navalperal, 9 "
2450,Madrid-Sur,28003584,CPR INF-PRI-SEC,LA INMACULADA,"Avenida Vicente Aleixandre, 1 ",Leganés,-,28911,916930057,916898527,cc.lainmaculada.leganes@educa.madrid.org,lainmaculadaleganes@planalfa.es,Privado Concertado,Primaria,40.4183386,-3.522425472939477,"Avenida Vicente Aleixandre, 1 "
2451,Madrid-Capital,28019270,CPR INF-PRI-SEC,LA INMACULADA,"Avenida De La Virgen Del Carmen, 13 ",Madrid,Hortaleza,28033,917634509,917644191,cc.lainmaculada.madrid@educa.madrid.org,hortaleza@concepcionistas.es,Privado Concertado,Primaria,40.474392,-3.653972098846296,"Avenida De La Virgen Del Carmen, 13 "
2452,Madrid-Oeste,28024381,CPR INF-PRI-SEC,LA INMACULADA CONCEPCION,"Calle Madre Carmen Salles, 8 ",San Lorenzo de El Escorial,-,28200,918901855,918903441,cc.inmaculadaconcepcion.sanlorenzo@educa.madrid.org,secretmll@hotmail.com,Privado Concertado,Primaria,40.5923901,-4.1424129,"Calle Madre Carmen Salles, 8 "
2453,Madrid-Capital,28012196,CPR INF-PRI-SEC,LA INMACULADA-MARILLAC,"Calle De García De Paredes, 37 ",Madrid,Chamberí,28010,914453534,915912834,cc.marillac.madrid@educa.madrid.org,secretinmarilla@telefonica.es,Privado Concertado,Primaria,40.43704185,-3.6974070431470585,"Calle De García De Paredes, 37 "
2454,Madrid-Sur,28003250,CPR INF-PRI-SEC,LA INMACULADA-PADRES ESCOLAPIOS,"Plaza Obispo Felipe Scio Riaza, 1 ",Getafe,-,28901,916951900,916951904,cc.lainmaculada.getafe@educa.madrid.org,inmaculada@escolapiosdegetafe.es,Privado Concertado,Primaria,40.30667645,-3.7317947325,"Plaza Obispo Felipe Scio Riaza, 1 "
2455,Madrid-Capital,28021999,CPR INF-PRI-SEC,LA NATIVIDAD,"Calle De Torrox, 4 ",Madrid,Usera,28041,917924502,917924502,cc.lanatividad.madrid@educa.madrid.org,colegio@lanatividad.com,Privado Concertado,Primaria,40.3681493,-3.688888,"Calle De Torrox, 4 "
2456,Madrid-Capital,28042498,CPR INF-PRI-SEC,LA PRESENTACION DE NUESTRA SEÑORA,"Plaza De La Vicalvarada, 1 ",Madrid,Vicálvaro,28032,917764323,917764672,cc.pnuestrasenora.madrid@educa.madrid.org,colegiomadrid@lapresentacion.com,Privado Concertado,Primaria,40.4092261,-3.609759,"Plaza De La Vicalvarada, 1 "
2457,Madrid-Capital,28062217,CPR INF-PRI-SEC,LA PURISIMA,"Calle De Ricardo Ortiz, 29 ",Madrid,Ciudad Lineal,28017,917262805,913614212,cc.lapurisima.madrid@educa.madrid.org,purisima@planalfa.es,Privado Concertado,Primaria,40.4274354,-3.6579628,"Calle De Ricardo Ortiz, 29 "
2458,Madrid-Capital,28013863,CPR INF-PRI-SEC,LA SALLE,"Calle Blas Carrera, 50 ",Madrid,Latina,28044,917050011,917058368,cc.lasalle.madrid@educa.madrid.org,colegio@lasalleinstitucion.es,Privado Concertado,Primaria,N/A,N/A,"Calle Blas Carrera, 50 "
2459,Madrid-Sur,28003419,CPR INF-PRI-SEC,LA SALLE,"Calle Levante, 1 ",Griñón,-,28971,918140085,918103016,cc.lasalle.grinon@educa.madrid.org,direccion@lasallegrinon.es,Privado Concertado,Primaria,40.212956399999996,-3.855374830935749,"Calle Levante, 1 "
2460,Madrid-Capital,28008934,CPR INF-PRI-SEC,LA SALLE-SAGRADO CORAZON,"Avenida Del Cardenal Herrera Oria, 242 ",Madrid,Fuencarral-El Pardo,28035,917385300,917307493,cc.lasallesg.madrid@educa.madrid.org,sallesc@lasalle.es,Privado Concertado,Primaria,40.48369395,-3.7184816955313273,"Avenida Del Cardenal Herrera Oria, 242 "
2461,Madrid-Sur,28050173,CPR INF-PRI-SEC,LAGOMAR,"Avenida Mar Adriático, 5 ",Valdemoro,-,28341,918083643,918085724,cc.lagomar.valdemoro@educa.madrid.org,"info@colegiolagomar.com, director@colegiolagomar.com",Privado Concertado,Primaria,N/A,N/A,"Avenida Mar Adriático, 5 "
2462,Madrid-Capital,28046901,CPR INF-PRI-SEC,LAS ROSAS,"Calle De Calabria C/v A Avda. De Niza, 24, 1 ",Madrid,San Blas-Canillejas,28022,913132334,917754987,cc.lasrosas.madrid@educa.madrid.org,secretarialasrosas@colegiolasrosas.es,Privado Concertado,Primaria,N/A,N/A,"Calle De Calabria C/v A Avda. De Niza, 24, 1 "
2463,Madrid-Capital,28067409,CPR INF-PRI-SEC,LAS TABLAS VALVERDE,"Paseo De La Tierra De Melide, S/n ",Madrid,Fuencarral-El Pardo,28050,914273506,-,cc.lastablasvalverde.madrid@educa.madrid.org,valv_pmarin@fomento.edu,Privado Concertado,Primaria,40.5050893,-3.6606597,Paseo De La Tierra De Melide  
2464,Madrid-Oeste,28069406,CPR INF-PRI-SEC,LEONARDO DA VINCI,"Calle Arroyo Grande (sector Las Hachazuelas), 72 ",Moralzarzal,-,28411,918576724,-,cc.leonardodavinci.moralzarzal@educa.madrid.org,-,Privado Concertado,Primaria,N/A,N/A,"Calle Arroyo Grande (sector Las Hachazuelas), 72 "
2465,Madrid-Capital,28011623,CPR INF-PRI-SEC,LICEO CONSUL,"Calle De Peironcely, 7 ",Madrid,Puente de Vallecas,28053,917858714,917858809,cc.liceoconsul.madrid@educa.madrid.org,liceoconsul@planalfa.es,Privado Concertado,Primaria,40.3820993,-3.6701322,"Calle De Peironcely, 7 "
2466,Madrid-Capital,28015291,CPR INF-PRI-SEC,LICEO IBERICO,"Calle De Antonio Vicent, 58 ",Madrid,Carabanchel,28019,915691725,915691725,cc.liceoiberico.madrid@educa.madrid.org,-,Privado Concertado,Primaria,N/A,N/A,"Calle De Antonio Vicent, 58 "
2467,Madrid-Capital,28013188,CPR INF-PRI-SEC,LICEO MADARIAGA,"Calle De Francisco Madariaga, 11 ",Madrid,Ciudad Lineal,28017,914061491,914061491,cc.liceomadariaga.madrid@educa.madrid.org,liceo_madariaga@yahoo.es,Privado Concertado,Primaria,40.435244049999994,-3.641222450482301,"Calle De Francisco Madariaga, 11 "
2468,Madrid-Sur,28003675,CPR INF-PRI-SEC,LICEO SAN PABLO,"Calle Alhelí, 1 ",Leganés,-,28912,916933223,-,cc.liceosanpablo.leganes@educa.madrid.org,lcsanpablo@lcsanpablo.es,Privado Concertado,Primaria,40.31755875,-3.7255864454567558,"Calle Alhelí, 1 "
2469,Madrid-Capital,28011544,CPR INF-PRI-SEC,LICEO SOROLLA B,"Calle De Nueva Zelanda, 21 ",Madrid,Moncloa-Aravaca,28035,913164327,913736434,cc.liceosorollab.madrid@educa.madrid.org,secretaria@liceosorollab.es,Privado Concertado,Primaria,N/A,N/A,"Calle De Nueva Zelanda, 21 "
2470,Madrid-Capital,28017649,CPR INF-PRI-SEC,LICEO VERSALLES,"Calle Del Puerto De Somosierra, 9 ",Madrid,Villa de Vallecas,28031,913325654,913323151,cc.liceoversalles.madrid@educa.madrid.org,liceo_versalles@hotmail.com,Privado Concertado,Primaria,40.37855985,-3.6223881906573228,"Calle Del Puerto De Somosierra, 9 "
